# throw_id=93,class=backhand,name=,samples=506,sample_rate_hz=416.0,dropped=0,peak_accel_g=2.8987,peak_gyro_dps=275.61
time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
0.0000,-0.0678,0.0673,-0.9858,0.56,-2.24,-0.49
0.0024,-0.0659,0.0688,-0.9843,0.56,-2.17,-0.56
0.0048,-0.0659,0.0678,-0.9848,0.56,-2.31,-0.70
0.0072,-0.0654,0.0664,-0.9838,0.56,-2.24,-0.63
0.0096,-0.0639,0.0659,-0.9858,0.56,-2.10,-0.70
0.0120,-0.0659,0.0669,-0.9862,0.56,-2.24,-0.63
0.0144,-0.0683,0.0678,-0.9862,0.49,-2.24,-0.70
0.0168,-0.0683,0.0669,-0.9872,0.42,-2.31,-0.70
0.0192,-0.0678,0.0678,-0.9862,0.56,-2.45,-0.77
0.0216,-0.0683,0.0678,-0.9862,0.49,-2.10,-0.70
0.0240,-0.0678,0.0673,-0.9858,0.56,-2.17,-0.63
0.0264,-0.0683,0.0678,-0.9877,0.63,-2.17,-0.63
0.0288,-0.0688,0.0654,-0.9882,0.56,-2.17,-0.63
0.0313,-0.0683,0.0659,-0.9853,0.63,-2.24,-0.63
0.0337,-0.0683,0.0673,-0.9858,0.56,-2.24,-0.63
0.0361,-0.0683,0.0673,-0.9872,0.56,-2.24,-0.63
0.0385,-0.0678,0.0664,-0.9872,0.56,-2.24,-0.70
0.0409,-0.0678,0.0669,-0.9882,0.63,-2.24,-0.63
0.0433,-0.0678,0.0673,-0.9872,0.56,-2.24,-0.63
0.0457,-0.0678,0.0669,-0.9872,0.56,-2.24,-0.70
0.0481,-0.0693,0.0673,-0.9887,0.63,-2.24,-0.63
0.0505,-0.0698,0.0669,-0.9872,0.63,-2.17,-0.56
0.0529,-0.0683,0.0649,-0.9848,0.63,-2.17,-0.63
0.0553,-0.0683,0.0644,-0.9858,0.56,-2.24,-0.56
0.0577,-0.0683,0.0659,-0.9872,0.49,-2.31,-0.63
0.0601,-0.0664,0.0669,-0.9872,0.63,-2.17,-0.63
0.0625,-0.0659,0.0654,-0.9867,0.56,-2.17,-0.63
0.0649,-0.0673,0.0644,-0.9838,0.56,-2.31,-0.63
0.0673,-0.0693,0.0644,-0.9833,0.63,-2.17,-0.63
0.0697,-0.0698,0.0644,-0.9848,0.56,-2.24,-0.70
0.0721,-0.0688,0.0673,-0.9858,0.56,-2.31,-0.70
0.0745,-0.0669,0.0678,-0.9843,0.56,-2.31,-0.63
0.0769,-0.0659,0.0659,-0.9838,0.63,-2.24,-0.56
0.0793,-0.0683,0.0659,-0.9853,0.63,-2.24,-0.63
0.0817,-0.0659,0.0673,-0.9872,0.56,-2.31,-0.63
0.0841,-0.0634,0.0664,-0.9872,0.56,-2.31,-0.70
0.0865,-0.0659,0.0664,-0.9862,0.56,-2.24,-0.56
0.0889,-0.0673,0.0664,-0.9892,0.56,-2.10,-0.63
0.0913,-0.0673,0.0664,-0.9897,0.70,-2.17,-0.63
0.0938,-0.0673,0.0664,-0.9867,0.56,-2.24,-0.63
0.0962,-0.0683,0.0639,-0.9872,0.49,-2.24,-0.70
0.0986,-0.0683,0.0644,-0.9867,0.70,-2.45,-0.77
0.1010,-0.0659,0.0659,-0.9843,0.63,-2.17,-0.70
0.1034,-0.0654,0.0664,-0.9858,0.56,-2.17,-0.70
0.1058,-0.0669,0.0673,-0.9872,0.56,-2.17,-0.56
0.1082,-0.0693,0.0659,-0.9867,0.56,-2.17,-0.70
0.1106,-0.0688,0.0659,-0.9867,0.49,-2.17,-0.70
0.1130,-0.0659,0.0678,-0.9862,0.63,-2.24,-0.63
0.1154,-0.0673,0.0678,-0.9862,0.63,-2.17,-0.56
0.1178,-0.0669,0.0664,-0.9872,0.56,-2.24,-0.56
0.1202,-0.0669,0.0649,-0.9877,0.56,-2.31,-0.70
0.1226,-0.0673,0.0654,-0.9892,0.49,-2.31,-0.77
0.1250,-0.0673,0.0659,-0.9872,0.56,-2.17,-0.56
0.1274,-0.0664,0.0659,-0.9858,0.63,-2.24,-0.63
0.1298,-0.0664,0.0664,-0.9867,0.63,-2.24,-0.70
0.1322,-0.0678,0.0659,-0.9882,0.63,-2.24,-0.70
0.1346,-0.0683,0.0669,-0.9867,0.56,-2.17,-0.56
0.1370,-0.0683,0.0664,-0.9877,0.56,-2.17,-0.56
0.1394,-0.0678,0.0654,-0.9892,0.49,-2.24,-0.63
0.1418,-0.0673,0.0654,-0.9877,0.56,-2.24,-0.70
0.1442,-0.0669,0.0649,-0.9887,0.56,-2.24,-0.63
0.1466,-0.0669,0.0654,-0.9877,0.56,-2.24,-0.70
0.1490,-0.0673,0.0673,-0.9838,0.49,-2.38,-0.70
0.1514,-0.0669,0.0673,-0.9843,0.42,-2.24,-0.63
0.1538,-0.0673,0.0659,-0.9872,0.63,-2.24,-0.63
0.1563,-0.0678,0.0664,-0.9892,0.63,-2.31,-0.63
0.1587,-0.0673,0.0644,-0.9877,0.49,-2.24,-0.63
0.1611,-0.0673,0.0644,-0.9843,0.56,-2.17,-0.56
0.1635,-0.0678,0.0654,-0.9848,0.63,-2.31,-0.70
0.1659,-0.0673,0.0664,-0.9877,0.56,-2.31,-0.70
0.1683,-0.0664,0.0664,-0.9872,0.63,-2.31,-0.70
0.1707,-0.0659,0.0654,-0.9867,0.70,-2.17,-0.63
0.1731,-0.0664,0.0644,-0.9882,0.63,-2.17,-0.70
0.1755,-0.0673,0.0659,-0.9862,0.63,-2.24,-0.63
0.1779,-0.0664,0.0683,-0.9853,0.63,-2.10,-0.56
0.1803,-0.0669,0.0688,-0.9862,0.63,-2.17,-0.56
0.1827,-0.0688,0.0683,-0.9877,0.49,-2.17,-0.63
0.1851,-0.0664,0.0678,-0.9877,0.56,-2.38,-0.70
0.1875,-0.0649,0.0654,-0.9853,0.63,-2.24,-0.77
0.1899,-0.0698,0.0678,-0.9843,0.63,-2.17,-0.63
0.1923,-0.0781,0.0810,-0.9872,0.98,-1.82,-0.63
0.1947,-0.0859,0.0991,-0.9726,-0.07,-2.45,-0.63
0.1971,-0.0874,0.1054,-0.9321,-1.82,-3.71,-0.70
0.1995,-0.0888,0.0986,-0.8808,-3.08,-3.71,-0.84
0.2019,-0.0952,0.0874,-0.8457,-4.20,-4.69,-1.19
0.2043,-0.0913,0.0683,-0.8564,-5.18,-5.46,-1.40
0.2067,-0.0786,0.0478,-0.9062,-4.41,-5.32,-1.68
0.2091,-0.0795,0.0425,-0.9589,-2.87,-4.27,-1.61
0.2115,-0.0961,0.0566,-1.0053,-2.10,-4.20,-1.54
0.2139,-0.1010,0.0620,-1.0307,-3.57,-5.32,-1.54
0.2163,-0.0908,0.0625,-1.0058,-3.36,-5.32,-1.54
0.2188,-0.1000,0.0800,-0.9780,-3.22,-3.08,-1.47
0.2212,-0.1078,0.0966,-0.9599,-4.69,-5.25,-1.68
0.2236,-0.0839,0.1010,-0.9482,-5.95,-5.11,-1.96
0.2260,-0.0786,0.1035,-0.9506,-6.09,-2.45,-2.10
0.2284,-0.0874,0.1127,-0.9443,-6.23,-3.22,-2.66
0.2308,-0.0830,0.1132,-0.9096,-7.35,-3.78,-3.08
0.2332,-0.0825,0.1078,-0.8974,-7.91,-2.94,-3.50
0.2356,-0.0986,0.1010,-0.9370,-8.68,-2.10,-3.85
0.2380,-0.1132,0.1015,-0.9755,-8.54,-3.29,-3.92
0.2404,-0.1074,0.1078,-0.9706,-9.73,-4.97,-3.92
0.2428,-0.0922,0.1010,-0.9404,-10.64,-5.32,-3.99
0.2452,-0.0986,0.0971,-0.9091,-10.50,-5.25,-3.92
0.2476,-0.1078,0.1015,-0.8750,-11.34,-8.75,-4.34
0.2500,-0.0864,0.0952,-0.8891,-12.60,-9.31,-4.27
0.2524,-0.0761,0.1039,-0.9531,-11.83,-7.91,-4.13
0.2548,-0.0703,0.1142,-1.0458,-11.90,-9.52,-3.92
0.2572,-0.0454,0.1064,-1.0848,-9.52,-8.40,-3.29
0.2596,-0.0498,0.1205,-1.0746,-7.07,-4.62,-2.87
0.2620,-0.0590,0.1259,-1.0634,-8.96,-7.14,-2.45
0.2644,-0.0386,0.1279,-1.0170,-8.05,-7.49,-2.10
0.2668,-0.0429,0.1479,-1.0019,-7.77,-4.55,-1.47
0.2692,-0.0610,0.1547,-1.0028,-7.63,-6.16,-0.98
0.2716,-0.0566,0.1562,-1.0014,-7.49,-6.44,-0.49
0.2740,-0.0542,0.1484,-0.9911,-7.70,-6.58,0.21
0.2764,-0.0595,0.1464,-1.0058,-5.60,-7.21,0.63
0.2788,-0.0615,0.1547,-1.0707,-3.85,-6.86,1.61
0.2813,-0.0595,0.1586,-1.1502,-0.42,-5.25,2.45
0.2837,-0.0825,0.1942,-1.1995,4.20,-2.66,3.85
0.2861,-0.1015,0.2294,-1.2068,6.23,-3.57,4.90
0.2885,-0.0986,0.2411,-1.2141,10.64,-1.26,6.16
0.2909,-0.1103,0.2767,-1.1888,15.75,0.77,7.42
0.2933,-0.1225,0.3206,-1.1473,19.53,2.94,8.89
0.2957,-0.1288,0.3621,-1.1292,23.94,5.04,10.22
0.2981,-0.1279,0.3948,-1.1507,27.44,7.28,11.97
0.3005,-0.1254,0.4250,-1.1805,33.04,10.57,14.00
0.3029,-0.1322,0.4641,-1.2166,37.45,12.95,16.31
0.3053,-0.1259,0.4856,-1.2171,41.72,13.72,19.04
0.3077,-0.1093,0.5007,-1.1932,48.23,17.85,21.91
0.3101,-0.1196,0.5368,-1.1985,53.34,20.72,25.27
0.3125,-0.1157,0.5534,-1.2234,57.68,20.44,28.35
0.3149,-0.1059,0.5583,-1.2283,64.54,24.71,32.20
0.3173,-0.1235,0.5656,-1.2151,69.23,27.02,35.77
0.3197,-0.1127,0.5383,-1.2176,73.36,26.32,39.34
0.3221,-0.0986,0.5085,-1.2361,79.10,29.12,42.98
0.3245,-0.1093,0.4924,-1.2815,82.95,30.03,46.48
0.3269,-0.0942,0.4548,-1.3044,85.75,29.05,49.70
0.3293,-0.0800,0.3811,-1.3030,89.04,31.50,52.78
0.3317,-0.0893,0.3040,-1.2717,92.19,30.94,55.44
0.3341,-0.0815,0.2396,-1.2795,91.98,29.33,57.19
0.3365,-0.0752,0.1298,-1.3196,90.09,29.47,59.01
0.3389,-0.0927,-0.0117,-1.3757,89.88,30.03,59.78
0.3413,-0.1025,-0.0693,-1.4367,86.80,28.91,60.34
0.3438,-0.0708,-0.0166,-1.4416,84.35,26.18,59.78
0.3462,-0.0581,-0.0254,-1.3176,82.04,29.33,58.87
0.3486,-0.0922,-0.0181,-1.1219,83.44,27.79,56.21
0.3510,-0.1386,-0.0127,-1.0663,75.67,27.79,53.27
0.3534,-0.1659,-0.0615,-1.0799,76.23,25.13,49.42
0.3558,-0.1996,-0.0434,-1.1219,75.53,28.49,45.36
0.3582,-0.2547,-0.0595,-1.0956,70.21,25.76,40.95
0.3606,-0.2611,-0.0971,-0.9921,70.35,23.73,35.56
0.3630,-0.3094,-0.0903,-0.8823,69.51,27.09,31.50
0.3654,-0.3484,-0.0937,-0.8013,67.90,24.50,23.73
0.3678,-0.3626,-0.1254,-0.8696,64.54,23.10,19.11
0.3702,-0.4089,-0.0888,-0.9862,65.31,21.84,13.30
0.3726,-0.4216,-0.0659,-1.0834,60.62,22.82,7.28
0.3750,-0.4250,-0.0986,-1.0956,58.17,17.57,2.38
0.3774,-0.3894,-0.1039,-1.0292,60.34,15.33,-2.87
0.3798,-0.3499,-0.1186,-0.9828,62.44,18.13,-7.70
0.3822,-0.3289,-0.1230,-1.0502,65.73,15.82,-12.18
0.3846,-0.2694,-0.1279,-1.2195,68.11,13.44,-16.03
0.3870,-0.1869,-0.1586,-1.3474,74.83,15.47,-18.97
0.3894,-0.1269,-0.1606,-1.3669,79.94,16.31,-20.65
0.3918,-0.0444,-0.1830,-1.3215,82.67,12.46,-22.26
0.3942,0.0737,-0.2352,-1.2551,89.39,13.51,-22.61
0.3966,0.1527,-0.2557,-1.2400,97.30,17.29,-22.33
0.3990,0.2098,-0.2586,-1.3142,102.13,16.52,-21.63
0.4014,0.2718,-0.2865,-1.4181,106.54,17.01,-20.51
0.4038,0.3113,-0.3206,-1.4986,112.21,19.32,-18.69
0.4063,0.3226,-0.2899,-1.3449,113.26,20.72,-16.03
0.4087,0.2713,-0.4070,-0.9692,90.09,17.01,-14.14
0.4111,0.1898,-0.4934,-0.6578,96.11,15.82,-14.14
0.4135,0.0517,-0.4343,-0.4153,93.80,23.94,-14.00
0.4159,-0.0366,-0.3919,-0.4226,93.24,18.83,-16.66
0.4183,-0.0386,-0.2869,-0.5924,89.53,20.44,-16.66
0.4207,-0.0669,-0.2201,-0.5651,78.05,20.51,-17.57
0.4231,-0.0620,-0.2396,-0.5583,72.52,22.33,-18.62
0.4255,-0.0605,-0.2333,-0.5466,80.43,25.90,-18.90
0.4279,-0.0551,-0.1425,-0.5627,81.55,28.91,-19.53
0.4303,-0.0410,-0.1405,-0.7544,79.17,34.09,-19.32
0.4327,-0.0317,-0.1571,-0.9706,88.62,37.59,-19.04
