# throw_id=10,class=forehand,name=,samples=1993,sample_rate_hz=416.0,dropped=0,peak_accel_g=24.6903,peak_gyro_dps=2575.41
time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
0.0000,0.6403,0.0498,-0.7135,-12.32,-38.29,69.51
0.0024,0.6481,0.0547,-0.7432,-13.93,-38.92,70.14
0.0048,0.6573,0.0527,-0.7442,-15.26,-38.99,70.77
0.0072,0.6622,0.0600,-0.7159,-16.38,-39.69,71.47
0.0096,0.6656,0.0615,-0.6842,-17.99,-39.76,71.82
0.0120,0.6744,0.0605,-0.6808,-19.11,-40.18,72.45
0.0144,0.6788,0.0634,-0.6925,-20.86,-40.18,73.15
0.0168,0.6788,0.0644,-0.7164,-21.98,-40.25,73.78
0.0192,0.6793,0.0712,-0.7340,-23.73,-41.16,74.76
0.0216,0.6837,0.0664,-0.7232,-25.48,-42.00,75.67
0.0240,0.6915,0.0644,-0.7178,-26.46,-42.14,76.58
0.0264,0.6925,0.0630,-0.7120,-28.35,-42.98,77.56
0.0288,0.7047,0.0561,-0.7178,-29.40,-44.10,78.40
0.0313,0.7144,0.0537,-0.7340,-30.94,-44.24,79.66
0.0337,0.7178,0.0439,-0.7559,-31.99,-45.43,80.57
0.0361,0.7252,0.0386,-0.7769,-33.04,-46.27,81.83
0.0385,0.7271,0.0317,-0.7715,-34.51,-46.97,82.81
0.0409,0.7237,0.0283,-0.7759,-35.07,-47.25,83.79
0.0433,0.7188,0.0264,-0.7891,-36.19,-49.07,84.84
0.0457,0.7218,0.0146,-0.7989,-36.82,-50.33,85.75
0.0481,0.7130,0.0073,-0.8086,-37.38,-49.98,86.80
0.0505,0.6978,0.0063,-0.8218,-38.01,-51.59,87.64
0.0529,0.6959,0.0020,-0.8296,-38.57,-52.78,88.62
0.0553,0.6944,-0.0034,-0.8330,-38.78,-53.34,89.39
0.0577,0.6871,-0.0073,-0.8379,-39.13,-53.55,90.30
0.0601,0.6759,-0.0102,-0.8442,-39.34,-54.39,91.14
0.0625,0.6720,-0.0166,-0.8608,-39.55,-54.95,92.12
0.0649,0.6739,-0.0288,-0.8774,-39.55,-55.16,92.89
0.0673,0.6730,-0.0400,-0.8838,-39.34,-55.44,93.87
0.0697,0.6690,-0.0508,-0.8784,-38.92,-55.37,94.64
0.0721,0.6676,-0.0630,-0.8774,-38.43,-55.30,95.27
0.0745,0.6715,-0.0747,-0.8901,-37.94,-54.95,95.83
0.0769,0.6730,-0.0874,-0.9062,-37.10,-54.39,96.46
0.0793,0.6759,-0.0947,-0.9199,-36.47,-54.11,97.02
0.0817,0.6822,-0.1030,-0.9204,-35.84,-53.48,97.65
0.0841,0.6822,-0.1098,-0.9135,-34.72,-52.92,98.49
0.0865,0.6847,-0.1157,-0.9072,-33.88,-53.06,99.26
0.0889,0.6934,-0.1279,-0.8984,-32.76,-52.08,100.24
0.0913,0.6983,-0.1366,-0.9028,-31.50,-51.45,101.29
0.0938,0.7022,-0.1430,-0.9087,-30.52,-51.38,102.55
0.0962,0.7135,-0.1484,-0.9082,-29.12,-50.96,103.60
0.0986,0.7227,-0.1503,-0.8999,-27.72,-50.19,105.07
0.1010,0.7261,-0.1469,-0.8867,-26.25,-49.77,106.19
0.1034,0.7344,-0.1440,-0.8818,-24.92,-49.98,107.66
0.1058,0.7452,-0.1469,-0.8769,-23.45,-49.21,109.13
0.1082,0.7427,-0.1425,-0.8740,-21.70,-48.37,110.74
0.1106,0.7354,-0.1366,-0.8745,-20.79,-48.37,112.28
0.1130,0.7330,-0.1318,-0.8784,-19.32,-48.23,114.03
0.1154,0.7320,-0.1244,-0.8769,-17.78,-47.95,115.99
0.1178,0.7296,-0.1176,-0.8691,-16.31,-47.81,117.81
0.1202,0.7257,-0.1122,-0.8579,-14.91,-47.81,119.56
0.1226,0.7257,-0.1118,-0.8457,-13.16,-48.02,121.10
0.1250,0.7227,-0.1078,-0.8413,-11.27,-47.46,122.78
0.1274,0.7144,-0.1035,-0.8481,-9.73,-47.32,124.25
0.1298,0.7091,-0.1000,-0.8642,-7.98,-47.32,125.72
