# throw_id=1,class=backhand,name=,samples=2288,sample_rate_hz=416.0,dropped=0,peak_accel_g=23.2776,peak_gyro_dps=2483.20
time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
0.0000,0.1362,0.4153,-0.8179,-51.66,-61.25,-46.41
0.0024,0.1493,0.4309,-0.7520,-54.04,-61.67,-45.29
0.0048,0.1469,0.4504,-0.7178,-56.42,-61.95,-44.17
0.0072,0.1532,0.4787,-0.7486,-58.94,-62.72,-42.98
0.0096,0.1606,0.4997,-0.8052,-61.88,-61.25,-41.86
0.0120,0.1352,0.5109,-0.8657,-64.12,-59.22,-40.81
0.0144,0.0815,0.5061,-0.9218,-65.66,-59.36,-40.11
0.0168,0.0171,0.4802,-0.9936,-66.78,-59.85,-39.34
0.0192,-0.0517,0.4514,-1.0799,-66.99,-60.62,-38.29
0.0216,-0.1244,0.4280,-1.1810,-66.29,-61.39,-37.10
0.0240,-0.1879,0.4163,-1.2571,-65.17,-63.77,-35.77
0.0264,-0.2333,0.4094,-1.2688,-63.28,-65.31,-34.65
0.0288,-0.2747,0.3928,-1.2317,-61.25,-65.94,-33.46
0.0313,-0.3021,0.3767,-1.1590,-58.10,-66.78,-32.20
0.0337,-0.3113,0.3582,-1.0980,-55.79,-65.80,-30.80
0.0361,-0.3152,0.3323,-1.0809,-52.92,-63.56,-29.26
0.0385,-0.3216,0.3138,-1.1039,-49.14,-61.18,-28.07
0.0409,-0.3221,0.2865,-1.1507,-46.13,-59.36,-27.09
0.0433,-0.3089,0.2435,-1.1854,-42.91,-56.63,-26.25
0.0457,-0.2987,0.2006,-1.2019,-38.71,-53.27,-25.97
0.0481,-0.2806,0.1542,-1.2044,-35.70,-51.38,-26.25
0.0505,-0.2484,0.1005,-1.2029,-33.32,-48.16,-27.23
0.0529,-0.2220,0.0488,-1.2122,-30.73,-43.82,-28.56
0.0553,-0.2074,0.0098,-1.2102,-27.65,-40.39,-30.38
0.0577,-0.1884,-0.0210,-1.1897,-25.55,-37.66,-32.41
0.0601,-0.1606,-0.0415,-1.1580,-23.03,-33.95,-34.72
0.0625,-0.1410,-0.0517,-1.1024,-20.09,-29.47,-37.17
0.0649,-0.1386,-0.0532,-1.0307,-17.50,-25.41,-39.69
0.0673,-0.1425,-0.0488,-0.9799,-14.56,-22.61,-42.56
0.0697,-0.1396,-0.0410,-0.9604,-10.71,-20.65,-45.36
0.0721,-0.1430,-0.0259,-0.9618,-7.42,-17.85,-48.16
0.0745,-0.1645,-0.0127,-0.9716,-4.90,-15.40,-50.75
0.0769,-0.1810,-0.0015,-0.9589,-1.68,-14.84,-53.41
0.0793,-0.1747,0.0200,-0.9033,1.89,-14.00,-55.93
0.0817,-0.1630,0.0454,-0.8325,4.55,-11.55,-58.45
0.0841,-0.1454,0.0644,-0.7925,6.72,-11.06,-60.97
0.0865,-0.1039,0.0756,-0.7886,8.96,-10.99,-63.42
0.0889,-0.0615,0.0839,-0.8013,10.57,-9.38,-65.59
0.0913,-0.0322,0.0834,-0.7925,10.64,-8.33,-67.48
0.0938,-0.0034,0.0737,-0.7452,11.20,-8.40,-69.30
0.0962,0.0278,0.0727,-0.6764,11.97,-9.10,-71.12
0.0986,0.0512,0.0781,-0.6183,11.90,-9.24,-73.01
0.1010,0.0551,0.0820,-0.6051,11.69,-9.80,-74.76
0.1034,0.0522,0.0927,-0.6242,11.69,-12.60,-76.58
0.1058,0.0512,0.1103,-0.6427,11.06,-15.33,-78.12
0.1082,0.0425,0.1240,-0.6515,9.52,-18.41,-79.52
0.1106,0.0327,0.1274,-0.6451,8.12,-22.68,-80.85
0.1130,0.0298,0.1240,-0.6251,6.65,-27.09,-81.97
0.1154,0.0268,0.1186,-0.6032,4.41,-30.80,-82.88
0.1178,0.0176,0.1098,-0.5963,1.96,-34.51,-83.79
0.1202,0.0044,0.0971,-0.6139,-0.28,-38.36,-84.91
0.1226,-0.0088,0.0864,-0.6456,-2.52,-42.35,-86.17
0.1250,-0.0264,0.0805,-0.6793,-4.69,-45.43,-87.29
0.1274,-0.0366,0.0810,-0.6988,-6.51,-49.14,-88.34
0.1298,-0.0420,0.0805,-0.6861,-7.77,-52.57,-89.46
0.1322,-0.0595,0.0795,-0.6525,-8.54,-55.16,-90.44
0.1346,-0.0615,0.0874,-0.6285,-8.68,-58.24,-91.28
0.1370,-0.0547,0.1000,-0.6354,-8.96,-59.43,-92.05
0.1394,-0.0625,0.1113,-0.6817,-9.24,-60.41,-92.61
0.1418,-0.0693,0.1230,-0.7340,-8.89,-61.53,-93.03
0.1442,-0.0727,0.1347,-0.7662,-8.61,-61.81,-93.24
0.1466,-0.0781,0.1401,-0.7730,-8.75,-61.95,-93.31
0.1490,-0.0786,0.1337,-0.7588,-8.40,-61.60,-93.52
0.1514,-0.0752,0.1249,-0.7349,-7.21,-60.13,-93.66
0.1538,-0.0722,0.1181,-0.7208,-5.88,-59.15,-94.01
0.1563,-0.0649,0.1088,-0.7242,-4.83,-57.47,-94.29
0.1587,-0.0551,0.0986,-0.7383,-2.87,-54.95,-94.50
0.1611,-0.0464,0.0932,-0.7535,-0.56,-53.06,-95.06
0.1635,-0.0327,0.0903,-0.7569,0.84,-51.31,-95.76
0.1659,-0.0156,0.0825,-0.7540,2.17,-48.37,-96.39
0.1683,-0.0088,0.0800,-0.7398,4.27,-45.57,-97.23
0.1707,-0.0010,0.0834,-0.7144,5.81,-43.05,-98.21
0.1731,0.0122,0.0834,-0.6910,6.93,-39.97,-99.19
0.1755,0.0244,0.0786,-0.6778,8.19,-36.75,-100.17
0.1779,0.0420,0.0717,-0.6593,9.73,-33.95,-101.01
0.1803,0.0737,0.0654,-0.6349,11.06,-31.22,-101.92
0.1827,0.1767,0.0229,-0.6159,12.32,-31.15,-102.41
0.1851,0.2533,-0.0307,-0.5978,14.35,-25.97,-101.15
0.1875,0.2259,0.0000,-0.6149,18.48,-23.38,-100.38
0.1899,0.2455,0.0595,-0.5178,16.66,-23.38,-99.82
0.1923,0.2313,0.0834,-0.3821,15.68,-13.44,-100.24
0.1947,0.1444,0.1118,-0.3479,18.13,-13.58,-101.71
0.1971,0.1127,0.1405,-0.3733,20.79,-14.56,-103.88
0.1995,0.0854,0.1464,-0.4758,19.88,-10.36,-105.42
0.2019,0.0620,0.1191,-0.5622,20.93,-10.64,-107.31
0.2043,0.0820,0.1059,-0.5656,24.01,-12.25,-108.85
0.2067,0.1259,0.1069,-0.4709,24.22,-11.97,-109.90
0.2091,0.1898,0.0810,-0.3406,24.01,-8.89,-110.53
0.2115,0.2318,0.0620,-0.2284,27.30,-3.36,-110.46
0.2139,0.2625,0.0849,-0.1874,31.36,-0.28,-111.02
0.2163,0.2738,0.1210,-0.2826,33.25,6.02,-111.37
0.2188,0.2528,0.1430,-0.4870,35.49,10.08,-112.21
0.2212,0.2499,0.1547,-0.6510,38.99,13.02,-112.91
0.2236,0.2245,0.1781,-0.6944,44.59,18.97,-113.96
0.2260,0.1815,0.2015,-0.6310,49.84,21.35,-115.64
0.2284,0.1640,0.2108,-0.5158,53.83,24.22,-118.09
0.2308,0.1523,0.2079,-0.4294,56.84,31.15,-120.33
0.2332,0.1288,0.1947,-0.4236,61.88,37.24,-123.06
0.2356,0.1269,0.1918,-0.4919,66.29,37.80,-125.72
0.2380,0.1991,0.1713,-0.5231,69.37,39.34,-128.10
0.2404,0.2635,0.1386,-0.4939,74.13,47.67,-129.85
0.2428,0.2889,0.1264,-0.4182,78.82,49.42,-131.60
0.2452,0.3533,0.1176,-0.3182,81.83,50.26,-133.56
0.2476,0.4041,0.1005,-0.2806,84.56,57.05,-135.10
0.2500,0.4075,0.0859,-0.3070,87.57,60.06,-136.50
0.2524,0.4148,0.0693,-0.3382,89.18,59.85,-137.76
0.2548,0.4324,0.0410,-0.3333,90.16,60.41,-138.95
0.2572,0.4436,0.0088,-0.2708,92.05,61.74,-140.00
0.2596,0.4431,-0.0112,-0.1669,94.36,60.97,-141.75
0.2620,0.4538,-0.0244,-0.0805,95.55,59.01,-143.64
0.2644,0.4646,-0.0337,-0.0571,96.60,59.50,-145.74
0.2668,0.4529,-0.0351,-0.0961,97.02,59.92,-147.84
0.2692,0.4412,-0.0376,-0.1581,96.39,58.10,-150.01
0.2716,0.4426,-0.0478,-0.1976,95.27,56.63,-152.04
