# throw_id=2,class=backhand,name=,samples=2288,sample_rate_hz=416.0,dropped=0,peak_accel_g=21.6277,peak_gyro_dps=2362.44
time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
0.0000,0.1308,-0.0688,-0.9867,3.78,-14.49,-12.18
0.0024,0.1288,-0.0654,-0.9872,4.13,-14.49,-12.25
0.0048,0.1259,-0.0669,-0.9892,4.62,-15.19,-12.32
0.0072,0.1303,-0.0673,-1.0004,5.67,-16.03,-12.53
0.0096,0.1425,-0.0654,-1.0116,6.37,-15.54,-12.53
0.0120,0.1435,-0.0571,-1.0170,6.72,-15.40,-12.88
0.0144,0.1342,-0.0542,-1.0248,6.93,-15.47,-13.02
0.0168,0.1298,-0.0581,-1.0321,6.44,-16.31,-13.44
0.0192,0.1274,-0.0634,-1.0282,5.88,-16.45,-13.65
0.0216,0.1264,-0.0639,-1.0136,5.11,-17.36,-13.86
0.0240,0.1152,-0.0595,-0.9858,3.36,-17.50,-13.93
0.0264,0.1020,-0.0547,-0.9501,1.61,-18.55,-14.35
0.0288,0.0942,-0.0459,-0.9155,-0.49,-18.41,-14.42
0.0313,0.0766,-0.0307,-0.8852,-3.08,-18.27,-14.49
0.0337,0.0615,-0.0059,-0.8735,-6.30,-18.06,-14.49
0.0361,0.0508,0.0244,-0.8721,-9.59,-16.73,-14.42
0.0385,0.0322,0.0527,-0.8769,-13.58,-14.84,-14.21
0.0409,0.0073,0.0825,-0.8633,-17.85,-14.56,-13.79
0.0433,-0.0122,0.1152,-0.8281,-21.84,-13.58,-13.44
0.0457,-0.0268,0.1484,-0.7857,-26.11,-12.46,-12.74
0.0481,-0.0386,0.1850,-0.7452,-30.17,-11.90,-11.90
0.0505,-0.0493,0.2201,-0.7237,-34.09,-11.34,-10.92
0.0529,-0.0576,0.2586,-0.7130,-37.80,-10.85,-10.01
0.0553,-0.0786,0.2884,-0.7071,-41.58,-9.45,-8.75
0.0577,-0.1401,0.3079,-0.7164,-45.92,-7.42,-6.72
0.0601,-0.1493,0.2894,-0.7574,-51.31,-10.92,-4.69
0.0625,-0.1137,0.2894,-0.7520,-51.31,-7.42,-1.89
0.0649,-0.1279,0.3245,-0.7222,-54.74,-4.48,0.35
0.0673,-0.1171,0.3079,-0.7003,-59.22,-7.07,2.17
0.0697,-0.0795,0.2855,-0.6871,-59.08,-4.27,3.57
0.0721,-0.0620,0.2840,-0.7008,-59.22,-1.82,4.34
0.0745,-0.0468,0.2752,-0.7271,-60.83,-0.98,3.99
0.0769,-0.0429,0.2533,-0.7691,-61.60,0.21,3.15
0.0793,-0.0366,0.2377,-0.7954,-60.34,0.98,1.68
0.0817,-0.0176,0.2313,-0.7745,-59.64,2.31,-0.28
0.0841,-0.0156,0.2011,-0.7623,-60.62,3.85,-2.87
0.0865,-0.0102,0.1669,-0.7754,-58.45,3.08,-5.67
0.0889,0.0073,0.1327,-0.8106,-57.26,4.62,-8.40
0.0913,0.0205,0.0849,-0.8599,-56.00,4.69,-10.92
0.0938,0.0293,0.0381,-0.8808,-54.11,4.90,-13.30
0.0962,0.0376,-0.0068,-0.8794,-51.45,3.43,-15.33
0.0986,0.0615,-0.0444,-0.8642,-49.77,2.24,-16.87
0.1010,0.0795,-0.0747,-0.8560,-47.25,2.24,-18.27
0.1034,0.0834,-0.0820,-0.8208,-42.63,1.26,-19.39
0.1058,0.0927,-0.0688,-0.7828,-39.55,-0.91,-20.72
0.1082,0.1015,-0.0644,-0.7564,-37.31,-2.03,-21.63
0.1106,0.1035,-0.0561,-0.7554,-32.55,-3.01,-22.89
0.1130,0.0991,-0.0390,-0.7696,-28.98,-5.39,-24.01
0.1154,0.0893,-0.0327,-0.7681,-25.76,-7.21,-25.13
0.1178,0.0849,-0.0351,-0.7798,-22.47,-9.87,-26.25
0.1202,0.0849,-0.0468,-0.7808,-19.04,-12.53,-27.37
0.1226,0.0683,-0.0615,-0.7496,-14.77,-13.58,-28.42
0.1250,0.0522,-0.0747,-0.7149,-10.92,-16.80,-29.54
0.1274,0.0630,-0.0937,-0.6959,-7.63,-18.69,-30.52
0.1298,0.0644,-0.1132,-0.6905,-3.15,-18.41,-31.50
0.1322,0.0483,-0.1205,-0.6832,1.40,-19.74,-32.69
0.1346,0.0449,-0.1249,-0.6690,4.55,-22.33,-33.95
0.1370,0.0503,-0.1371,-0.6608,7.49,-22.75,-35.35
0.1394,0.0356,-0.1493,-0.6471,11.41,-22.54,-36.96
0.1418,0.0166,-0.1513,-0.6417,14.98,-24.71,-38.85
0.1442,0.0185,-0.1542,-0.6568,16.66,-27.30,-41.09
0.1466,0.0283,-0.1640,-0.6525,19.81,-26.88,-43.12
0.1490,0.0220,-0.1606,-0.6359,23.59,-26.95,-45.29
0.1514,0.0215,-0.1523,-0.6027,25.55,-29.54,-47.39
0.1538,0.0434,-0.1562,-0.5739,27.86,-30.73,-49.70
0.1563,0.0503,-0.1596,-0.5714,30.52,-30.24,-51.73
0.1587,0.0464,-0.1552,-0.5763,32.97,-31.78,-53.90
0.1611,0.0508,-0.1513,-0.5876,34.23,-33.18,-55.79
0.1635,0.0586,-0.1523,-0.5910,35.84,-34.16,-57.89
0.1659,0.0547,-0.1498,-0.5827,37.59,-34.09,-59.78
0.1683,0.0503,-0.1542,-0.5514,38.78,-35.91,-61.67
0.1707,0.0590,-0.1610,-0.5231,40.46,-37.24,-63.63
0.1731,0.0654,-0.1610,-0.5183,41.44,-37.87,-65.59
0.1755,0.0795,-0.1630,-0.5280,42.63,-40.11,-67.76
0.1779,0.0927,-0.1610,-0.5470,43.40,-40.53,-69.79
0.1803,0.0913,-0.1615,-0.5573,43.75,-41.44,-71.68
0.1827,0.0966,-0.1708,-0.5480,44.24,-43.54,-73.64
0.1851,0.1049,-0.1820,-0.5202,44.87,-45.29,-75.67
0.1875,0.1054,-0.1918,-0.5022,45.01,-45.71,-77.35
0.1899,0.1010,-0.2035,-0.4934,45.15,-47.88,-79.24
0.1923,0.1108,-0.2142,-0.4953,45.85,-50.82,-81.34
0.1947,0.1254,-0.2186,-0.5075,45.92,-51.73,-83.23
0.1971,0.1254,-0.2308,-0.5163,45.78,-52.71,-85.26
0.1995,0.1240,-0.2420,-0.5148,46.69,-55.02,-87.15
0.2019,0.1318,-0.2455,-0.5061,46.55,-57.26,-89.11
0.2043,0.1425,-0.2625,-0.5017,46.34,-58.31,-90.93
0.2067,0.1415,-0.2840,-0.5017,47.11,-59.43,-92.82
0.2091,0.1425,-0.2904,-0.5017,47.74,-62.23,-94.71
0.2115,0.1552,-0.2928,-0.4997,47.67,-64.19,-96.67
0.2139,0.1640,-0.3011,-0.5075,47.95,-65.03,-98.56
0.2163,0.1674,-0.3084,-0.5139,48.79,-66.43,-100.45
0.2188,0.1732,-0.3113,-0.5109,49.28,-68.18,-102.27
0.2212,0.1806,-0.3157,-0.5100,49.49,-69.44,-104.02
0.2236,0.1884,-0.3260,-0.5075,50.05,-70.70,-105.84
0.2260,0.1986,-0.3309,-0.5002,50.89,-72.38,-107.59
0.2284,0.2123,-0.3328,-0.4948,51.10,-73.85,-109.48
0.2308,0.2240,-0.3426,-0.4948,51.24,-74.62,-111.30
0.2332,0.2294,-0.3523,-0.4997,51.87,-75.46,-113.19
0.2356,0.2274,-0.3626,-0.4978,52.29,-76.65,-115.01
0.2380,0.2269,-0.3758,-0.4821,52.50,-77.56,-116.90
0.2404,0.2313,-0.3836,-0.4621,53.27,-77.91,-118.79
0.2428,0.2381,-0.3889,-0.4519,53.55,-79.38,-120.96
0.2452,0.2411,-0.4002,-0.4480,53.97,-79.45,-122.99
0.2476,0.2279,-0.4036,-0.4577,54.25,-79.24,-125.02
0.2500,0.2118,-0.4041,-0.4753,53.69,-80.85,-127.05
0.2524,0.2103,-0.4109,-0.4748,53.83,-81.48,-129.08
0.2548,0.2050,-0.4104,-0.4568,54.11,-80.99,-131.25
0.2572,0.1952,-0.4133,-0.4319,53.48,-81.83,-133.49
0.2596,0.1947,-0.4207,-0.4168,53.69,-82.32,-135.87
0.2620,0.1932,-0.4241,-0.4104,54.04,-81.69,-138.25
0.2644,0.1854,-0.4250,-0.4158,53.97,-81.34,-140.84
0.2668,0.1845,-0.4372,-0.4285,53.55,-81.55,-143.50
0.2692,0.1889,-0.4490,-0.4377,54.04,-81.06,-146.16
0.2716,0.1893,-0.4524,-0.4377,54.11,-80.57,-148.89
0.2740,0.1893,-0.4612,-0.4280,53.90,-80.85,-151.69
0.2764,0.1937,-0.4709,-0.4172,54.25,-80.85,-154.42
0.2788,0.2030,-0.4787,-0.4085,54.81,-80.71,-157.08
0.2813,0.2157,-0.4890,-0.4133,55.16,-80.71,-159.81
0.2837,0.2279,-0.5031,-0.4290,55.65,-80.71,-162.40
0.2861,0.2391,-0.5173,-0.4426,56.63,-80.78,-164.85
0.2885,0.2479,-0.5305,-0.4543,57.33,-80.92,-167.23
0.2909,0.2562,-0.5451,-0.4587,58.17,-81.41,-169.47
0.2933,0.2655,-0.5617,-0.4543,59.29,-81.55,-171.71
0.2957,0.2733,-0.5788,-0.4494,60.48,-82.04,-173.81
0.2981,0.2811,-0.5949,-0.4538,61.67,-82.39,-175.91
0.3005,0.2879,-0.6095,-0.4675,63.21,-82.88,-178.01
0.3029,0.2918,-0.6173,-0.4846,64.82,-83.30,-179.90
0.3053,0.2933,-0.6232,-0.4992,66.15,-84.00,-181.93
0.3077,0.2938,-0.6324,-0.5070,67.76,-84.42,-183.89
