# throw_id=94,class=backhand,name=,samples=1890,sample_rate_hz=416.0,dropped=0,peak_accel_g=15.9242,peak_gyro_dps=2321.27
time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
0.0000,0.2269,0.1742,-0.7340,36.96,-95.13,-12.81
0.0024,0.2313,0.1313,-0.7222,42.98,-97.51,-15.61
0.0048,0.2386,0.1425,-0.7154,46.97,-98.84,-18.55
0.0072,0.2440,0.1596,-0.7349,50.96,-100.73,-21.28
0.0096,0.2557,0.1889,-0.7832,55.30,-101.71,-23.87
0.0120,0.2616,0.2255,-0.8164,58.66,-102.90,-25.97
0.0144,0.2611,0.2567,-0.8150,60.97,-103.46,-27.86
0.0168,0.2523,0.2684,-0.7769,62.58,-104.58,-29.61
0.0192,0.2503,0.2743,-0.7198,64.96,-106.47,-31.50
0.0216,0.2518,0.2811,-0.6871,66.15,-106.33,-33.11
0.0240,0.2533,0.2757,-0.6861,66.71,-107.73,-34.72
0.0264,0.2747,0.2586,-0.7144,67.13,-109.34,-36.05
0.0288,0.2952,0.2460,-0.7486,68.88,-109.06,-37.24
0.0313,0.2996,0.2430,-0.7588,69.86,-108.50,-38.01
0.0337,0.3026,0.2372,-0.7266,70.21,-109.27,-38.92
0.0361,0.3138,0.2162,-0.6881,70.84,-109.34,-39.62
0.0385,0.3192,0.1976,-0.6832,73.08,-107.73,-40.39
0.0409,0.3099,0.1947,-0.7086,74.34,-106.61,-41.23
0.0433,0.3118,0.1913,-0.7505,74.97,-106.96,-42.14
0.0457,0.3255,0.1864,-0.7842,76.23,-105.35,-42.98
0.0481,0.3323,0.1815,-0.7837,77.56,-104.02,-43.75
0.0505,0.3401,0.1791,-0.7637,78.61,-102.55,-44.73
0.0529,0.3475,0.1723,-0.7466,79.66,-100.66,-45.85
0.0553,0.3504,0.1679,-0.7501,81.20,-98.14,-46.90
0.0577,0.3489,0.1713,-0.7471,81.34,-95.83,-48.02
0.0601,0.3470,0.1693,-0.7501,81.13,-93.52,-49.42
0.0625,0.3323,0.1737,-0.7671,82.39,-89.39,-50.75
0.0649,0.3148,0.1893,-0.7710,82.60,-86.80,-52.29
0.0673,0.3065,0.1889,-0.7681,80.78,-84.35,-53.90
0.0697,0.3026,0.1713,-0.7857,80.78,-81.34,-55.58
0.0721,0.2899,0.1718,-0.8159,82.11,-76.72,-57.05
0.0745,0.2757,0.1825,-0.8433,80.99,-74.97,-58.66
0.0769,0.2801,0.1732,-0.8779,79.94,-72.17,-59.99
0.0793,0.2762,0.1649,-0.8891,80.92,-67.34,-61.04
0.0817,0.2542,0.1688,-0.8838,80.99,-63.70,-62.16
0.0841,0.2367,0.1635,-0.8711,79.66,-60.76,-63.21
0.0865,0.2245,0.1484,-0.8608,79.38,-56.35,-64.12
0.0889,0.2015,0.1396,-0.8706,79.38,-51.94,-64.75
0.0913,0.1801,0.1352,-0.8872,77.98,-48.51,-65.17
0.0938,0.1669,0.1269,-0.8989,76.58,-43.75,-65.38
0.0962,0.1547,0.1205,-0.8979,75.81,-40.18,-65.45
0.0986,0.1537,0.1254,-0.8882,74.34,-36.61,-64.96
0.1010,0.1518,0.1264,-0.8843,72.10,-31.78,-64.26
0.1034,0.1415,0.1205,-0.8818,70.56,-28.70,-63.28
0.1058,0.1288,0.1191,-0.8691,67.97,-25.55,-62.09
0.1082,0.0932,0.1220,-0.8340,63.77,-21.14,-60.69
0.1106,0.0527,0.1225,-0.7925,59.99,-19.67,-59.92
0.1130,0.0307,0.1381,-0.7540,57.47,-16.80,-59.08
0.1154,0.0176,0.1635,-0.7393,53.27,-13.65,-58.38
0.1178,0.0215,0.1728,-0.7759,49.35,-11.55,-57.47
0.1202,0.0293,0.1893,-0.8052,46.62,-8.61,-56.42
0.1226,0.0273,0.2020,-0.8013,42.14,-6.51,-55.44
0.1250,0.0234,0.2025,-0.7457,37.87,-3.92,-54.04
0.1274,0.0220,0.2128,-0.6666,35.07,-1.89,-53.34
0.1298,0.0220,0.2342,-0.6198,31.92,0.42,-52.57
0.1322,0.0190,0.2582,-0.6207,28.56,3.01,-52.08
0.1346,0.0166,0.2796,-0.6622,26.04,5.32,-51.38
0.1370,0.0107,0.3157,-0.6891,24.01,7.70,-50.68
0.1394,0.0098,0.3499,-0.6842,21.00,9.10,-50.33
0.1418,0.0200,0.3684,-0.6505,19.32,10.92,-49.84
