# throw_id=3,class=backhand,name=,samples=2130,sample_rate_hz=416.0,dropped=0,peak_accel_g=17.7321,peak_gyro_dps=2540.93
time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
0.0000,0.3924,0.0869,-0.6110,31.29,-40.88,-59.22
0.0024,0.4050,0.0834,-0.6676,30.87,-43.19,-58.45
0.0048,0.4080,0.0869,-0.7174,30.66,-43.82,-57.54
0.0072,0.3992,0.0927,-0.7271,29.75,-45.71,-56.56
0.0096,0.4026,0.0913,-0.7013,28.98,-48.72,-55.58
0.0120,0.4050,0.0839,-0.6651,29.12,-49.98,-54.74
0.0144,0.3943,0.0859,-0.6417,29.26,-51.52,-53.97
0.0168,0.3811,0.0888,-0.6564,28.84,-54.11,-53.41
0.0192,0.3733,0.0913,-0.6934,28.63,-56.49,-52.71
0.0216,0.3640,0.0947,-0.7193,28.14,-58.17,-51.94
0.0240,0.3494,0.0922,-0.7218,27.44,-60.06,-51.31
0.0264,0.3348,0.0844,-0.7042,26.39,-62.30,-50.68
0.0288,0.3226,0.0786,-0.6769,26.32,-64.26,-50.26
0.0313,0.3074,0.0747,-0.6608,26.32,-65.38,-49.84
0.0337,0.2894,0.0688,-0.6681,26.18,-66.92,-49.42
0.0361,0.2728,0.0605,-0.6852,26.11,-68.53,-49.00
0.0385,0.2572,0.0556,-0.6959,26.46,-69.86,-48.72
0.0409,0.2425,0.0586,-0.6827,26.81,-71.05,-48.30
0.0433,0.2259,0.0551,-0.6476,26.53,-72.52,-48.09
0.0457,0.2103,0.0464,-0.6173,26.88,-73.85,-48.09
0.0481,0.1952,0.0420,-0.6056,27.51,-74.27,-48.09
0.0505,0.1703,0.0361,-0.6071,27.44,-74.76,-48.37
0.0529,0.1420,0.0205,-0.6095,27.44,-75.74,-48.65
0.0553,0.1176,0.0049,-0.5954,27.58,-75.95,-49.07
0.0577,0.0893,-0.0034,-0.5607,27.37,-75.81,-49.42
0.0601,0.0664,-0.0166,-0.5226,26.11,-76.09,-50.05
0.0625,0.0473,-0.0317,-0.4812,25.69,-75.53,-50.68
0.0649,0.0205,-0.0381,-0.4407,24.99,-74.48,-51.45
0.0673,-0.0078,-0.0434,-0.4202,23.45,-73.22,-52.36
0.0697,-0.0361,-0.0512,-0.4133,22.19,-71.61,-53.27
0.0721,-0.0664,-0.0590,-0.4011,21.28,-69.37,-54.18
0.0745,-0.0976,-0.0722,-0.3811,19.95,-66.85,-55.23
0.0769,-0.1279,-0.0937,-0.3660,18.55,-64.19,-56.70
0.0793,-0.1552,-0.1161,-0.3514,17.78,-61.11,-58.24
0.0817,-0.1825,-0.1318,-0.3406,16.73,-57.68,-59.78
0.0841,-0.2054,-0.1459,-0.3333,15.40,-54.25,-61.46
0.0865,-0.2201,-0.1635,-0.3250,14.21,-50.89,-63.14
0.0889,-0.2308,-0.1747,-0.3094,12.88,-47.53,-64.75
0.0913,-0.2381,-0.1820,-0.2889,11.41,-44.24,-66.36
0.0938,-0.2430,-0.1874,-0.2772,10.08,-41.09,-67.76
0.0962,-0.2474,-0.1923,-0.2757,8.89,-38.15,-69.23
0.0986,-0.2474,-0.1962,-0.2855,7.63,-35.56,-70.49
0.1010,-0.2460,-0.2001,-0.3026,6.02,-33.11,-71.75
0.1034,-0.2425,-0.2040,-0.3162,4.41,-31.50,-73.08
0.1058,-0.2401,-0.2064,-0.3250,2.73,-30.10,-74.20
0.1082,-0.2357,-0.2094,-0.3279,1.40,-28.98,-75.25
0.1106,-0.2274,-0.2157,-0.3284,-0.21,-28.49,-76.37
0.1130,-0.2186,-0.2225,-0.3333,-1.89,-28.42,-77.49
0.1154,-0.2133,-0.2269,-0.3426,-3.43,-28.70,-78.54
0.1178,-0.2079,-0.2313,-0.3543,-5.04,-29.33,-79.38
0.1202,-0.1967,-0.2328,-0.3631,-6.79,-30.38,-80.08
0.1226,-0.1854,-0.2298,-0.3650,-8.40,-31.92,-80.64
0.1250,-0.1732,-0.2255,-0.3650,-10.22,-33.60,-81.27
0.1274,-0.1645,-0.2240,-0.3660,-12.60,-35.63,-81.76
0.1298,-0.1610,-0.2235,-0.3694,-14.56,-37.80,-82.11
0.1322,-0.1606,-0.2186,-0.3728,-16.66,-39.97,-82.39
0.1346,-0.1654,-0.2113,-0.3797,-18.69,-42.42,-82.81
0.1370,-0.1742,-0.2069,-0.3899,-20.79,-45.36,-83.16
0.1394,-0.1864,-0.2001,-0.3943,-22.40,-48.23,-83.93
0.1418,-0.2001,-0.1908,-0.3943,-24.29,-51.24,-84.84
0.1442,-0.2147,-0.1801,-0.3933,-25.90,-54.39,-85.82
0.1466,-0.2274,-0.1664,-0.3928,-27.72,-57.47,-87.01
0.1490,-0.2377,-0.1576,-0.3909,-29.75,-61.04,-88.34
0.1514,-0.2430,-0.1562,-0.3938,-31.71,-64.40,-89.95
0.1538,-0.2484,-0.1576,-0.3933,-33.60,-67.20,-91.42
0.1563,-0.2567,-0.1586,-0.3894,-35.28,-70.28,-93.17
0.1587,-0.2669,-0.1586,-0.3880,-36.89,-73.57,-94.92
0.1611,-0.2752,-0.1591,-0.3875,-38.57,-76.58,-96.81
0.1635,-0.2855,-0.1615,-0.3880,-40.04,-79.45,-98.70
0.1659,-0.2962,-0.1620,-0.3875,-41.58,-82.53,-100.52
0.1683,-0.3021,-0.1625,-0.3880,-42.91,-85.12,-102.06
0.1707,-0.3070,-0.1630,-0.3884,-44.38,-87.78,-103.74
0.1731,-0.3070,-0.1596,-0.3894,-45.85,-90.58,-105.49
0.1755,-0.3026,-0.1601,-0.3792,-47.53,-92.82,-107.03
0.1779,-0.3035,-0.1654,-0.3684,-49.28,-94.78,-108.50
0.1803,-0.3157,-0.1713,-0.3611,-50.68,-96.60,-109.83
0.1827,-0.3328,-0.1752,-0.3587,-51.94,-98.56,-111.37
0.1851,-0.3455,-0.1801,-0.3616,-53.55,-100.59,-112.63
