# throw_id=97,class=backhand,name=,samples=1300,sample_rate_hz=416.0,dropped=0,peak_accel_g=17.4737,peak_gyro_dps=2059.57
time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
0.0000,-0.2782,-0.6246,-0.5641,-7.63,-67.83,-78.96
0.0024,-0.2855,-0.6217,-0.5461,-8.05,-67.90,-78.96
0.0048,-0.2869,-0.6295,-0.5383,-9.38,-68.88,-79.03
0.0072,-0.2845,-0.6456,-0.5461,-9.80,-68.67,-79.03
0.0096,-0.2879,-0.6578,-0.5588,-10.01,-68.67,-78.96
0.0120,-0.2850,-0.6681,-0.5661,-11.06,-69.58,-78.68
0.0144,-0.2840,-0.6773,-0.5680,-11.62,-69.37,-78.40
0.0168,-0.2869,-0.6808,-0.5549,-12.04,-69.79,-78.26
0.0192,-0.2908,-0.6773,-0.5392,-12.81,-69.65,-78.33
0.0216,-0.2957,-0.6817,-0.5451,-13.72,-70.28,-78.47
0.0240,-0.2913,-0.6944,-0.5666,-14.28,-70.14,-78.33
0.0264,-0.2967,-0.6998,-0.5910,-14.63,-69.58,-78.19
0.0288,-0.3074,-0.6959,-0.6100,-15.68,-70.56,-78.26
0.0313,-0.3109,-0.6876,-0.6100,-16.45,-70.63,-78.33
0.0337,-0.3192,-0.6764,-0.6007,-16.73,-70.14,-78.61
0.0361,-0.3299,-0.6681,-0.5968,-17.50,-70.56,-79.10
0.0385,-0.3392,-0.6612,-0.6041,-17.92,-70.56,-79.45
0.0409,-0.3514,-0.6637,-0.6198,-18.13,-70.28,-79.94
0.0433,-0.3631,-0.6686,-0.6334,-18.34,-70.42,-80.36
0.0457,-0.3640,-0.6759,-0.6432,-19.11,-71.19,-80.64
0.0481,-0.3582,-0.6710,-0.6642,-18.76,-71.61,-80.85
0.0505,-0.3543,-0.6534,-0.6788,-18.90,-71.40,-81.06
0.0529,-0.3558,-0.6378,-0.6793,-18.69,-70.77,-81.83
0.0553,-0.3601,-0.6246,-0.6881,-18.97,-71.26,-82.46
0.0577,-0.3538,-0.6046,-0.6939,-18.41,-72.03,-83.23
0.0601,-0.3514,-0.6017,-0.6974,-18.48,-70.84,-84.07
0.0625,-0.3626,-0.6124,-0.6910,-17.36,-70.42,-84.84
0.0649,-0.3728,-0.6105,-0.7164,-17.08,-71.12,-85.54
0.0673,-0.3723,-0.6178,-0.7452,-17.01,-72.87,-86.10
