# throw_id=12,class=backhand,name=,samples=1169,sample_rate_hz=416.0,dropped=0,peak_accel_g=22.9011,peak_gyro_dps=2421.97
time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
0.0000,0.7154,0.2879,-0.7257,39.83,-71.54,52.50
0.0024,0.7120,0.2899,-0.7315,39.55,-71.47,52.50
0.0048,0.6983,0.2894,-0.7427,39.20,-71.61,52.57
0.0072,0.6837,0.2928,-0.7535,39.62,-71.68,52.85
0.0096,0.6754,0.3001,-0.7793,39.13,-71.12,53.13
0.0120,0.6690,0.2987,-0.8130,37.87,-71.26,53.62
0.0144,0.6754,0.2869,-0.8316,37.66,-72.17,54.04
0.0168,0.6827,0.2733,-0.8325,37.31,-71.68,54.74
0.0192,0.6812,0.2630,-0.8262,36.19,-71.96,55.16
0.0216,0.6988,0.2757,-0.8286,35.00,-72.80,55.72
0.0240,0.7330,0.3079,-0.8272,33.81,-73.01,56.42
0.0264,0.7608,0.3245,-0.8018,32.69,-73.29,57.12
0.0288,0.7774,0.3192,-0.7481,32.34,-73.85,57.89
0.0313,0.7906,0.3118,-0.7105,32.48,-73.92,58.52
0.0337,0.7925,0.3094,-0.7354,31.78,-72.38,59.43
0.0361,0.7828,0.3109,-0.8013,31.36,-72.10,60.34
0.0385,0.7823,0.3133,-0.8628,30.66,-72.31,61.39
0.0409,0.7793,0.3084,-0.8779,29.68,-71.89,62.93
0.0433,0.7876,0.2982,-0.8506,29.19,-73.64,63.91
0.0457,0.8057,0.2806,-0.8003,28.21,-73.78,65.24
0.0481,0.8203,0.2640,-0.7510,28.14,-74.55,66.29
0.0505,0.8394,0.2562,-0.7276,28.07,-74.55,67.27
0.0529,0.8472,0.2503,-0.7271,27.72,-74.06,68.32
0.0553,0.8472,0.2455,-0.7501,27.16,-73.99,69.37
0.0577,0.8496,0.2401,-0.7759,26.74,-73.78,70.42
0.0601,0.8594,0.2274,-0.7979,26.32,-73.71,71.26
0.0625,0.8813,0.1996,-0.8150,25.55,-74.06,71.82
0.0649,0.8779,0.1747,-0.8008,26.25,-72.45,72.59
0.0673,0.8413,0.1918,-0.7662,28.98,-70.84,73.71
0.0697,0.8154,0.2416,-0.7691,28.84,-69.65,75.18
0.0721,0.8184,0.2562,-0.8286,26.25,-71.12,76.58
0.0745,0.8438,0.2352,-0.8882,26.95,-72.24,78.26
0.0769,0.8677,0.2274,-0.8965,27.72,-71.26,80.15
0.0793,0.8784,0.2245,-0.8452,26.39,-72.03,81.97
0.0817,0.8960,0.2094,-0.7574,25.90,-73.29,83.58
0.0841,0.9067,0.2020,-0.6939,27.02,-71.68,85.12
0.0865,0.8974,0.2074,-0.6978,26.60,-71.40,86.59
0.0889,0.8974,0.2025,-0.7637,25.55,-72.38,87.99
0.0913,0.9057,0.1918,-0.8350,25.55,-71.61,89.53
0.0938,0.9028,0.1884,-0.8603,25.13,-70.84,91.35
0.0962,0.8989,0.1757,-0.8306,24.15,-71.82,92.68
0.0986,0.8974,0.1464,-0.7769,24.01,-72.03,94.01
0.1010,0.8852,0.1279,-0.7510,24.64,-71.12,95.20
0.1034,0.8974,0.1176,-0.7271,24.71,-71.82,96.18
0.1058,0.9218,0.1196,-0.7169,26.04,-69.86,97.02
0.1082,0.9282,0.1244,-0.7579,25.27,-70.42,98.07
0.1106,0.9370,0.1078,-0.8189,24.71,-71.19,98.98
0.1130,0.9321,0.0859,-0.8608,24.50,-70.98,100.10
0.1154,0.9204,0.0634,-0.8477,23.87,-72.66,101.01
0.1178,0.9140,0.0410,-0.7989,23.45,-73.64,101.92
0.1202,0.9091,0.0273,-0.7462,23.38,-74.69,102.62
0.1226,0.9077,0.0239,-0.7193,23.80,-74.83,103.39
0.1250,0.8960,0.0200,-0.7266,23.52,-75.18,104.09
0.1274,0.8872,0.0132,-0.7510,23.45,-75.74,104.93
0.1298,0.8935,0.0132,-0.7437,24.01,-75.67,105.70
0.1322,0.8965,0.0264,-0.7056,24.92,-75.25,106.40
0.1346,0.8969,0.0366,-0.6895,24.22,-76.37,106.89
0.1370,0.9082,0.0376,-0.7052,24.43,-76.86,107.31
0.1394,0.9140,0.0439,-0.7452,24.71,-76.30,108.01
0.1418,0.9155,0.0493,-0.7710,23.87,-77.28,108.43
0.1442,0.9238,0.0493,-0.7662,23.17,-77.98,108.99
0.1466,0.9287,0.0517,-0.7340,22.89,-78.26,109.76
0.1490,0.9262,0.0571,-0.6944,22.54,-78.54,110.53
0.1514,0.9257,0.0625,-0.6671,22.05,-79.03,111.44
0.1538,0.9292,0.0678,-0.6647,21.77,-79.38,112.28
0.1563,0.9262,0.0761,-0.6783,21.42,-79.10,113.19
0.1587,0.9218,0.0839,-0.6905,20.79,-80.01,113.89
0.1611,0.9204,0.0908,-0.6969,20.09,-80.50,114.73
0.1635,0.9184,0.0996,-0.6974,19.53,-80.85,115.50
0.1659,0.9199,0.1030,-0.6934,18.55,-81.83,116.20
0.1683,0.9199,0.0639,-0.6910,16.94,-82.25,117.04
0.1707,0.9321,0.0205,-0.7027,16.24,-83.58,118.93
0.1731,0.9716,0.0137,-0.7388,15.47,-86.59,120.82
0.1755,1.0243,0.0332,-0.7359,14.14,-88.13,123.20
0.1779,1.0453,0.0508,-0.6881,12.60,-86.10,125.09
0.1803,1.0233,0.0615,-0.6568,12.04,-86.31,126.77
0.1827,1.0175,0.0732,-0.6456,10.36,-89.53,128.10
0.1851,1.0272,0.0815,-0.6871,9.66,-88.55,129.29
0.1875,1.0082,0.0947,-0.7520,8.26,-87.29,130.41
0.1899,0.9867,0.1059,-0.7788,7.07,-89.53,131.18
0.1923,0.9848,0.1171,-0.7623,4.90,-90.51,131.95
0.1947,0.9809,0.1215,-0.7291,3.64,-90.58,132.44
0.1971,0.9672,0.1318,-0.7042,2.73,-91.07,132.93
0.1995,0.9516,0.1430,-0.7105,1.26,-92.12,133.07
0.2019,0.9433,0.1449,-0.7476,-0.28,-93.17,133.49
0.2043,0.9335,0.1488,-0.7745,-0.91,-93.73,133.91
0.2067,0.9135,0.1527,-0.7813,-1.89,-94.08,134.33
0.2091,0.9008,0.1527,-0.7691,-2.87,-95.83,134.68
0.2115,0.9018,0.1484,-0.7501,-3.43,-96.53,134.96
0.2139,0.8994,0.1532,-0.7466,-3.43,-96.18,135.17
0.2163,0.8940,0.1669,-0.7637,-3.85,-96.67,135.45
0.2188,0.8984,0.1815,-0.7886,-4.27,-97.58,135.73
0.2212,0.9052,0.1913,-0.8028,-4.62,-97.37,136.29
0.2236,0.9189,0.1810,-0.8018,-5.25,-98.07,136.99
