# throw_id=91,class=backhand,name=,samples=1765,sample_rate_hz=416.0,dropped=0,peak_accel_g=18.5412,peak_gyro_dps=2337.90
time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
0.0000,-0.2167,-0.3099,-0.6193,-70.49,17.71,-87.08
0.0024,-0.2167,-0.3182,-0.6105,-69.02,17.08,-88.41
0.0048,-0.2157,-0.3231,-0.6066,-67.76,16.52,-89.81
0.0072,-0.2147,-0.3274,-0.6012,-66.64,16.10,-91.21
0.0096,-0.2162,-0.3318,-0.5915,-66.01,15.82,-92.47
0.0120,-0.2206,-0.3377,-0.5783,-65.24,15.61,-93.87
0.0144,-0.2250,-0.3460,-0.5602,-64.61,15.33,-95.20
0.0168,-0.2264,-0.3509,-0.5397,-64.19,15.19,-96.67
0.0192,-0.2274,-0.3538,-0.5256,-63.98,14.91,-98.14
0.0216,-0.2308,-0.3597,-0.5139,-63.63,14.70,-99.54
0.0240,-0.2357,-0.3670,-0.5022,-63.42,14.56,-101.01
0.0264,-0.2372,-0.3709,-0.4895,-63.28,14.14,-102.48
0.0288,-0.2362,-0.3719,-0.4738,-63.14,14.21,-103.88
0.0313,-0.2386,-0.3743,-0.4607,-63.14,14.14,-105.42
0.0337,-0.2425,-0.3782,-0.4519,-63.07,14.00,-106.75
0.0361,-0.2416,-0.3806,-0.4455,-62.93,13.72,-108.08
0.0385,-0.2372,-0.3831,-0.4387,-62.79,13.72,-109.34
0.0409,-0.2401,-0.3855,-0.4275,-62.44,13.93,-110.67
0.0433,-0.2430,-0.3875,-0.4187,-62.09,13.37,-111.93
0.0457,-0.2401,-0.3884,-0.4089,-61.60,13.09,-113.19
0.0481,-0.2406,-0.3904,-0.3958,-61.11,13.09,-114.45
0.0505,-0.2420,-0.3938,-0.3811,-60.27,12.46,-115.71
0.0529,-0.2430,-0.3958,-0.3689,-59.43,11.97,-116.83
0.0553,-0.2430,-0.3958,-0.3592,-58.73,11.20,-118.09
0.0577,-0.2445,-0.3963,-0.3499,-57.82,10.57,-119.14
0.0601,-0.2469,-0.3977,-0.3387,-56.70,9.73,-120.26
0.0625,-0.2464,-0.3953,-0.3245,-55.58,8.75,-121.17
0.0649,-0.2494,-0.3963,-0.3094,-54.39,7.56,-122.15
0.0673,-0.2523,-0.4026,-0.2972,-53.06,6.37,-123.13
0.0697,-0.2528,-0.4114,-0.2967,-51.66,5.18,-124.04
0.0721,-0.2538,-0.4158,-0.3011,-50.05,4.06,-125.02
0.0745,-0.2562,-0.4158,-0.3001,-48.58,2.73,-125.79
0.0769,-0.2606,-0.4158,-0.2982,-46.97,1.40,-126.91
0.0793,-0.2601,-0.4089,-0.3016,-45.15,0.35,-128.03
0.0817,-0.2645,-0.4104,-0.3016,-43.54,-0.35,-129.36
0.0841,-0.2762,-0.4211,-0.2884,-41.02,-1.19,-130.83
0.0865,-0.2913,-0.4280,-0.2855,-38.78,-2.17,-132.23
0.0889,-0.3055,-0.4397,-0.2918,-37.17,-3.78,-133.56
0.0913,-0.3138,-0.4534,-0.3001,-34.65,-4.76,-135.10
0.0938,-0.3240,-0.4592,-0.3070,-32.27,-5.67,-136.43
0.0962,-0.3362,-0.4738,-0.3079,-30.52,-7.49,-138.11
0.0986,-0.3416,-0.4870,-0.3074,-28.07,-8.61,-139.58
0.1010,-0.3484,-0.4870,-0.3060,-25.48,-9.59,-141.26
0.1034,-0.3601,-0.4895,-0.2982,-23.24,-10.99,-143.08
0.1058,-0.3675,-0.4963,-0.2933,-20.79,-12.39,-145.04
0.1082,-0.3694,-0.5036,-0.2996,-18.34,-13.79,-146.86
0.1106,-0.3494,-0.5124,-0.3128,-15.89,-15.82,-148.89
0.1130,-0.3260,-0.5192,-0.3138,-13.51,-17.08,-150.57
0.1154,-0.3348,-0.5275,-0.2996,-11.13,-18.13,-152.25
0.1178,-0.3494,-0.5441,-0.2987,-8.05,-19.11,-154.14
0.1202,-0.3665,-0.5597,-0.3001,-5.32,-20.30,-156.03
0.1226,-0.3738,-0.5597,-0.2952,-2.59,-24.43,-157.99
