# throw_id=5,class=forehand,name=,samples=411,sample_rate_hz=416.0,dropped=0,peak_accel_g=2.6995,peak_gyro_dps=370.10
time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
0.0000,0.0122,0.0425,-0.9882,0.56,-2.17,-0.70
0.0024,0.0117,0.0420,-0.9877,0.63,-2.17,-0.70
0.0048,0.0117,0.0434,-0.9877,0.56,-2.10,-0.63
0.0072,0.0122,0.0444,-0.9877,0.49,-2.03,-0.63
0.0096,0.0127,0.0444,-0.9877,0.56,-1.96,-0.63
0.0120,0.0132,0.0434,-0.9887,0.56,-2.03,-0.63
0.0144,0.0117,0.0439,-0.9882,0.56,-2.10,-0.70
0.0168,0.0117,0.0449,-0.9877,0.63,-2.10,-0.63
0.0192,0.0122,0.0439,-0.9877,0.56,-2.10,-0.63
0.0216,0.0117,0.0434,-0.9892,0.56,-2.03,-0.70
0.0240,0.0137,0.0439,-0.9897,0.49,-2.10,-0.70
0.0264,0.0151,0.0444,-0.9877,0.56,-2.10,-0.70
0.0288,0.0137,0.0429,-0.9872,0.63,-2.17,-0.63
0.0313,0.0127,0.0420,-0.9877,0.70,-2.17,-0.63
0.0337,0.0122,0.0434,-0.9887,0.63,-2.10,-0.49
0.0361,0.0122,0.0439,-0.9882,0.63,-2.10,-0.49
0.0385,0.0122,0.0439,-0.9882,0.63,-2.17,-0.63
0.0409,0.0127,0.0449,-0.9887,0.56,-2.10,-0.63
0.0433,0.0137,0.0444,-0.9892,0.56,-2.10,-0.56
0.0457,0.0142,0.0449,-0.9887,0.63,-2.10,-0.63
0.0481,0.0127,0.0439,-0.9862,0.56,-1.96,-0.70
0.0505,0.0117,0.0420,-0.9867,0.49,-2.10,-0.63
0.0529,0.0127,0.0425,-0.9877,0.63,-2.03,-0.56
0.0553,0.0132,0.0434,-0.9862,0.63,-2.24,-0.56
0.0577,0.0132,0.0434,-0.9848,0.56,-2.10,-0.63
0.0601,0.0137,0.0439,-0.9867,0.56,-2.10,-0.63
0.0625,0.0132,0.0444,-0.9902,0.56,-2.10,-0.63
0.0649,0.0122,0.0439,-0.9897,0.56,-2.17,-0.70
0.0673,0.0122,0.0429,-0.9882,0.63,-2.17,-0.70
0.0697,0.0112,0.0425,-0.9892,0.56,-2.10,-0.70
0.0721,0.0122,0.0434,-0.9906,0.49,-2.24,-0.70
0.0745,0.0127,0.0429,-0.9897,0.49,-2.24,-0.63
0.0769,0.0122,0.0429,-0.9887,0.56,-2.10,-0.70
0.0793,0.0122,0.0439,-0.9887,0.56,-1.96,-0.70
0.0817,0.0127,0.0434,-0.9887,0.49,-2.17,-0.63
0.0841,0.0137,0.0444,-0.9887,0.56,-2.10,-0.63
0.0865,0.0137,0.0444,-0.9887,0.63,-2.03,-0.63
0.0889,0.0142,0.0429,-0.9892,0.56,-2.17,-0.70
0.0913,0.0137,0.0425,-0.9887,0.56,-2.10,-0.63
0.0938,0.0122,0.0444,-0.9892,0.49,-2.17,-0.77
0.0962,0.0112,0.0444,-0.9906,0.56,-2.10,-0.63
0.0986,0.0137,0.0449,-0.9892,0.63,-2.17,-0.63
0.1010,0.0146,0.0454,-0.9887,0.56,-2.17,-0.56
0.1034,0.0117,0.0439,-0.9892,0.56,-2.17,-0.63
0.1058,0.0098,0.0425,-0.9902,0.56,-2.03,-0.63
0.1082,0.0093,0.0415,-0.9921,0.63,-1.89,-0.63
0.1106,0.0107,0.0429,-0.9902,0.56,-2.10,-0.56
0.1130,0.0117,0.0439,-0.9892,0.63,-2.03,-0.56
0.1154,0.0132,0.0434,-0.9906,0.49,-2.17,-0.77
0.1178,0.0117,0.0434,-0.9897,0.56,-2.10,-0.56
0.1202,0.0107,0.0429,-0.9887,0.63,-2.10,-0.56
0.1226,0.0122,0.0410,-0.9882,0.63,-2.03,-0.56
0.1250,0.0132,0.0400,-0.9877,0.49,-2.10,-0.63
0.1274,0.0132,0.0434,-0.9867,0.63,-2.10,-0.70
0.1298,0.0122,0.0444,-0.9872,0.56,-2.10,-0.70
0.1322,0.0117,0.0429,-0.9887,0.56,-2.10,-0.63
0.1346,0.0137,0.0425,-0.9892,0.56,-2.03,-0.63
0.1370,0.0137,0.0429,-0.9892,0.56,-2.10,-0.56
0.1394,0.0132,0.0444,-0.9877,0.63,-2.17,-0.70
0.1418,0.0142,0.0429,-0.9872,0.70,-2.03,-0.63
0.1442,0.0122,0.0420,-0.9867,0.56,-2.03,-0.63
0.1466,0.0117,0.0429,-0.9877,0.56,-2.10,-0.63
0.1490,0.0127,0.0434,-0.9897,0.49,-2.10,-0.63
0.1514,0.0137,0.0449,-0.9887,0.49,-2.17,-0.63
0.1538,0.0142,0.0459,-0.9872,0.49,-2.03,-0.63
0.1563,0.0117,0.0444,-0.9892,0.56,-2.03,-0.56
0.1587,0.0122,0.0434,-0.9911,0.56,-2.17,-0.63
0.1611,0.0132,0.0434,-0.9902,0.56,-2.10,-0.63
0.1635,0.0117,0.0434,-0.9902,0.63,-2.10,-0.63
0.1659,0.0122,0.0444,-0.9887,0.63,-2.17,-0.56
0.1683,0.0127,0.0439,-0.9867,0.56,-2.10,-0.56
0.1707,0.0122,0.0439,-0.9882,0.56,-2.03,-0.56
0.1731,0.0142,0.0454,-0.9887,0.56,-2.17,-0.63
0.1755,0.0161,0.0449,-0.9867,0.49,-2.10,-0.70
0.1779,0.0137,0.0454,-0.9887,0.63,-1.96,-0.63
0.1803,0.0122,0.0449,-0.9902,0.49,-2.10,-0.63
0.1827,0.0146,0.0420,-0.9877,0.49,-2.17,-0.56
0.1851,0.0142,0.0434,-0.9892,0.70,-1.82,-0.49
0.1875,0.0122,0.0454,-0.9931,0.49,-2.24,-0.63
0.1899,0.0146,0.0439,-0.9941,0.49,-2.10,-0.70
0.1923,0.0156,0.0429,-0.9892,0.49,-1.96,-0.70
0.1947,0.0127,0.0429,-0.9858,0.56,-2.03,-0.56
0.1971,0.0166,0.0556,-0.9931,0.70,-2.31,-0.63
0.1995,0.0517,0.0917,-1.0233,0.42,-3.15,-1.26
0.2019,0.1454,0.1410,-1.0565,0.84,-4.69,-2.73
0.2043,0.2767,0.0049,-0.8740,5.60,-0.98,-4.90
0.2067,0.3689,-0.1976,0.2123,45.64,14.28,-5.39
0.2091,0.1942,0.0991,0.9638,76.23,39.69,-10.99
0.2115,-0.0712,0.2674,0.0127,25.48,12.88,-15.12
0.2139,0.1269,-0.0947,-1.3605,29.89,-5.11,-16.87
0.2163,0.0327,0.0551,-2.0652,57.89,38.85,-11.90
0.2188,-0.3152,0.3318,-1.8490,7.14,-6.72,-11.41
0.2212,-0.0405,0.0015,-1.1844,-18.48,-33.18,-11.83
0.2236,0.1137,-0.1552,-0.6837,9.94,-5.32,-9.66
0.2260,-0.0273,0.0122,-0.5026,8.26,-11.06,-10.22
0.2284,-0.0317,-0.0420,-0.8501,0.77,-24.22,-11.34
0.2308,0.0342,-0.1020,-1.5167,19.60,-21.21,-10.29
0.2332,-0.0254,0.0566,-1.9164,23.17,-8.33,-6.86
0.2356,-0.1410,0.1176,-1.8778,6.51,-17.08,-4.90
0.2380,-0.0903,0.0317,-1.5406,4.69,-25.97,-3.71
0.2404,-0.0210,0.0346,-1.1263,12.39,-16.80,-2.45
0.2428,-0.0571,0.0752,-0.8911,10.43,-9.87,-2.03
0.2452,-0.0649,0.0346,-0.9448,10.64,-12.95,-2.73
0.2476,-0.0176,0.0142,-1.1156,16.38,-7.35,-2.45
0.2500,-0.0488,0.0395,-1.1678,13.30,0.77,-1.47
0.2524,-0.1049,-0.0220,-1.1214,1.54,-4.13,-0.91
0.2548,-0.0664,-0.1264,-1.0175,-3.85,-9.38,0.07
0.2572,-0.0459,-0.1103,-0.9365,-6.16,-2.03,1.68
0.2596,-0.0859,-0.0659,-0.9062,-13.93,-4.55,2.38
0.2620,-0.0332,-0.1054,-0.8311,-10.85,-11.48,2.03
0.2644,0.0371,-0.0781,-0.7427,-1.47,-3.99,2.17
0.2668,0.0137,0.0063,-0.8603,-7.21,1.05,1.82
0.2692,0.0063,-0.0229,-1.1673,-14.84,-1.19,2.03
0.2716,0.0215,-0.0327,-1.2664,-6.16,4.20,2.87
0.2740,-0.0361,0.0986,-1.0629,-4.27,7.70,3.15
0.2764,-0.0752,0.1645,-0.8657,-15.12,1.61,2.03
0.2788,-0.0439,0.1279,-0.8706,-15.26,2.10,1.54
0.2813,-0.0556,0.1649,-0.9799,-10.29,6.37,1.68
0.2837,-0.0834,0.2113,-1.0609,-14.70,3.78,1.61
0.2861,-0.0508,0.1562,-1.0921,-15.05,1.82,1.40
0.2885,-0.0044,0.1142,-1.0277,-5.95,4.27,1.47
0.2909,0.0059,0.1318,-0.9243,-3.08,6.44,1.40
0.2933,0.0088,0.1049,-0.8930,-5.53,4.55,1.26
0.2957,0.0351,0.0547,-0.8960,-2.31,2.94,1.33
0.2981,0.0537,0.0595,-0.8916,-0.21,4.34,1.61
0.3005,0.0556,0.0634,-0.9028,-3.71,2.73,1.61
0.3029,0.0698,0.0307,-0.9340,-3.78,0.28,1.47
0.3053,0.0825,0.0234,-0.9301,-0.77,0.42,1.40
0.3077,0.0712,0.0371,-0.9018,-1.96,0.49,1.19
0.3101,0.0649,0.0205,-0.8882,-3.08,-2.24,0.77
0.3125,0.0752,0.0083,-0.8960,0.84,-2.45,0.42
0.3149,0.0698,0.0312,-0.9204,2.59,-1.40,0.21
0.3173,0.0586,0.0327,-0.9819,1.19,-2.52,-0.14
0.3197,0.0639,0.0078,-1.0433,2.73,-3.50,0.00
0.3221,0.0590,0.0083,-1.0443,4.62,-2.24,0.21
0.3245,0.0356,0.0166,-1.0228,2.66,-2.94,0.35
0.3269,0.0327,-0.0044,-1.0136,1.75,-4.76,0.28
0.3293,0.0346,-0.0146,-1.0136,3.22,-3.92,0.49
0.3317,0.0176,-0.0044,-1.0282,1.96,-3.99,0.49
0.3341,0.0083,-0.0210,-1.0424,0.14,-4.97,0.56
0.3365,0.0102,-0.0288,-1.0658,0.63,-4.76,0.56
0.3389,0.0093,-0.0234,-1.0668,-0.21,-4.62,0.56
0.3413,0.0102,-0.0283,-1.0224,0.14,-3.64,0.42
0.3438,0.0015,-0.0254,-0.9999,0.00,-2.66,0.21
0.3462,0.0181,-0.0605,-1.0165,-2.17,-4.62,-0.28
0.3486,0.0542,-0.1630,-1.0394,-3.01,-3.36,-0.21
0.3510,0.0405,-0.2523,-1.0990,-4.41,-2.10,0.35
0.3534,0.0215,-0.2904,-1.1805,-7.07,-5.53,1.40
0.3558,0.0303,-0.2791,-1.2083,-6.37,-7.00,2.38
0.3582,0.0307,-0.2157,-1.1951,-7.98,-7.63,3.29
0.3606,0.0346,-0.1796,-1.2112,-14.00,-10.08,4.06
0.3630,0.0371,-0.2001,-1.2703,-17.99,-10.08,5.18
0.3654,0.0137,-0.2147,-1.3049,-19.53,-9.66,6.30
0.3678,-0.0171,-0.2245,-1.3015,-23.73,-12.25,7.28
0.3702,-0.0112,-0.2669,-1.2825,-26.60,-16.59,8.33
0.3726,0.0142,-0.3016,-1.2420,-24.85,-15.82,9.87
0.3750,0.0049,-0.2948,-1.2244,-24.36,-14.91,11.41
0.3774,-0.0093,-0.3021,-1.2371,-27.79,-17.01,12.95
0.3798,0.0122,-0.3270,-1.2610,-28.28,-19.39,14.42
0.3822,0.0273,-0.3016,-1.2683,-28.42,-17.85,16.38
0.3846,0.0068,-0.2708,-1.2551,-31.92,-18.83,17.71
0.3870,0.0137,-0.3040,-1.2610,-36.33,-23.10,18.69
0.3894,0.0508,-0.3450,-1.2786,-38.71,-24.15,20.23
0.3918,0.0503,-0.3450,-1.3654,-43.82,-23.80,21.35
0.3942,0.0366,-0.3567,-1.4001,-50.61,-28.49,22.96
0.3966,0.0429,-0.3211,-1.4474,-55.30,-31.22,23.52
0.3990,0.0298,-0.2367,-1.6163,-68.88,-36.61,24.71
0.4014,0.0415,-0.2050,-1.7544,-78.40,-42.21,25.27
0.4038,0.0273,-0.1464,-1.8149,-84.28,-41.86,26.11
0.4063,-0.0342,-0.1030,-1.7773,-98.35,-50.54,26.25
0.4087,-0.0473,-0.0625,-1.8739,-113.26,-57.54,26.46
0.4111,-0.0717,-0.0122,-2.2590,-133.42,-64.33,27.02
0.4135,-0.0605,0.0434,-2.4800,-141.19,-74.48,27.79
0.4159,-0.0698,0.2186,-2.4044,-147.49,-71.89,28.21
0.4183,-0.1225,0.3748,-2.2136,-162.12,-81.62,27.44
0.4207,-0.0810,0.4358,-2.0994,-162.54,-85.89,25.41
0.4231,-0.0908,0.5685,-2.0867,-158.41,-80.08,24.57
0.4255,-0.1259,0.7149,-2.0955,-164.08,-85.82,21.49
0.4279,-0.0839,0.7457,-2.0940,-168.28,-88.27,19.25
0.4303,-0.0268,0.7603,-1.8793,-165.76,-89.67,16.52
0.4327,0.0312,0.7769,-1.5357,-168.21,-88.55,13.58
0.4351,0.0820,0.7369,-1.1805,-174.02,-91.14,10.08
0.4375,0.1630,0.6642,-0.9048,-176.05,-92.82,6.44
0.4399,0.2157,0.6285,-0.7247,-177.66,-89.60,3.15
0.4423,0.2264,0.5998,-0.6505,-182.49,-90.02,-0.42
0.4447,0.2250,0.5285,-0.6495,-184.24,-88.83,-3.08
0.4471,0.1889,0.4763,-0.5954,-182.49,-86.38,-5.04
0.4495,0.1425,0.4377,-0.4831,-182.77,-85.26,-6.37
0.4519,0.0996,0.3772,-0.3719,-181.09,-84.21,-7.28
0.4543,0.0630,0.3314,-0.2996,-175.56,-81.48,-7.70
0.4567,0.0273,0.3118,-0.2762,-171.36,-78.61,-7.77
0.4591,0.0034,0.2738,-0.3353,-167.44,-77.28,-7.98
0.4615,-0.0063,0.2303,-0.4080,-160.58,-75.25,-7.70
0.4639,-0.0181,0.2089,-0.4231,-154.35,-72.38,-7.49
0.4663,-0.0278,0.1776,-0.3865,-150.01,-70.63,-7.21
0.4688,-0.0220,0.1074,-0.3187,-144.41,-69.51,-7.28
0.4712,-0.0044,-0.0361,-0.2684,-139.37,-67.20,-7.35
0.4736,0.0639,-0.4660,-0.2845,-137.76,-67.55,-8.12
0.4760,0.2167,-1.0365,-0.3553,-129.78,-68.46,-8.19
0.4784,0.2728,-1.1209,-0.6866,-120.96,-57.68,-8.12
0.4808,0.1537,-0.8247,-1.2293,-130.48,-55.37,-7.42
0.4832,0.1078,-0.6612,-1.4508,-137.83,-64.12,-7.00
0.4856,0.1596,-0.5558,-1.0902,-134.82,-63.91,-6.51
0.4880,0.1962,-0.4587,-0.4490,-139.93,-62.23,-8.33
0.4904,0.2133,-0.4729,-0.2186,-145.11,-57.75,-12.11
0.4928,0.1688,-0.4304,-0.7857,-145.39,-52.71,-15.96
0.4952,0.0625,-0.2455,-1.8129,-155.19,-49.07,-17.85
0.4976,-0.0805,-0.0556,-2.5410,-171.50,-48.79,-17.64
0.5000,-0.1747,0.0600,-2.4634,-177.87,-53.27,-17.15
0.5024,-0.2040,0.1801,-1.7378,-176.68,-50.68,-17.08
0.5048,-0.2572,0.3211,-1.0858,-178.71,-43.75,-18.48
0.5072,-0.3206,0.4202,-1.1448,-178.85,-39.90,-20.58
0.5096,-0.3528,0.5363,-1.8237,-175.35,-36.40,-21.42
0.5120,-0.3753,0.6520,-2.4956,-179.34,-32.83,-20.37
0.5144,-0.3704,0.6422,-2.5957,-187.67,-33.25,-18.48
0.5168,-0.3152,0.5470,-1.9842,-193.20,-35.28,-16.94
0.5192,-0.2469,0.4748,-1.0677,-196.70,-33.74,-16.38
0.5216,-0.2108,0.4392,-0.4729,-201.88,-29.26,-16.52
0.5240,-0.1913,0.4241,-0.5422,-205.73,-27.93,-16.80
0.5264,-0.1654,0.4372,-1.0199,-209.16,-27.02,-15.47
0.5288,-0.1459,0.5231,-1.3069,-210.49,-26.67,-13.79
0.5313,-0.1205,0.5685,-1.1048,-221.97,-29.19,-11.97
0.5337,-0.0600,0.5266,-0.5558,-226.66,-32.76,-11.62
0.5361,-0.0098,0.5436,-0.0429,-223.86,-29.68,-11.90
0.5385,-0.0088,0.6061,0.0927,-222.67,-27.51,-13.16
0.5409,-0.0098,0.6373,-0.2289,-223.02,-27.65,-14.63
0.5433,-0.0078,0.6476,-0.6925,-222.18,-28.21,-15.26
0.5457,-0.0117,0.6588,-0.9213,-221.69,-28.35,-16.24
0.5481,-0.0142,0.6417,-0.7749,-224.35,-29.96,-17.43
0.5505,0.0044,0.5915,-0.4163,-223.09,-32.13,-19.74
0.5529,0.0322,0.5656,-0.1830,-220.01,-30.17,-22.75
0.5553,0.0327,0.5680,-0.3030,-218.96,-27.44,-26.39
0.5577,0.0239,0.5690,-0.6998,-218.96,-27.23,-29.47
0.5601,0.0356,0.5617,-1.0770,-220.50,-28.21,-32.27
0.5625,0.0473,0.5646,-1.1678,-224.14,-27.58,-34.51
