# throw_id=96,class=backhand,name=,samples=561,sample_rate_hz=416.0,dropped=0,peak_accel_g=3.4074,peak_gyro_dps=517.77
time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
0.0000,0.0200,0.0917,-0.9843,0.56,-2.31,-0.70
0.0024,0.0200,0.0917,-0.9853,0.56,-2.24,-0.63
0.0048,0.0205,0.0922,-0.9838,0.56,-2.17,-0.49
0.0072,0.0205,0.0922,-0.9843,0.63,-2.17,-0.63
0.0096,0.0205,0.0937,-0.9858,0.56,-2.31,-0.70
0.0120,0.0205,0.0937,-0.9853,0.56,-2.24,-0.70
0.0144,0.0190,0.0917,-0.9867,0.56,-2.24,-0.70
0.0168,0.0181,0.0917,-0.9867,0.56,-2.24,-0.70
0.0192,0.0171,0.0922,-0.9858,0.56,-2.10,-0.63
0.0216,0.0176,0.0908,-0.9838,0.49,-2.24,-0.63
0.0240,0.0205,0.0913,-0.9833,0.56,-2.24,-0.63
0.0264,0.0200,0.0917,-0.9843,0.49,-2.17,-0.70
0.0288,0.0176,0.0913,-0.9853,0.49,-2.24,-0.63
0.0313,0.0190,0.0913,-0.9858,0.49,-2.24,-0.63
0.0337,0.0210,0.0913,-0.9833,0.56,-2.24,-0.70
0.0361,0.0195,0.0917,-0.9848,0.63,-2.31,-0.70
0.0385,0.0195,0.0917,-0.9867,0.63,-2.24,-0.56
0.0409,0.0205,0.0932,-0.9853,0.56,-2.10,-0.63
0.0433,0.0205,0.0922,-0.9843,0.56,-2.10,-0.70
0.0457,0.0205,0.0917,-0.9848,0.49,-2.17,-0.70
0.0481,0.0210,0.0922,-0.9858,0.56,-2.17,-0.63
0.0505,0.0215,0.0922,-0.9858,0.49,-2.24,-0.63
0.0529,0.0185,0.0922,-0.9862,0.49,-2.31,-0.70
0.0553,0.0181,0.0913,-0.9858,0.49,-2.24,-0.77
0.0577,0.0210,0.0917,-0.9848,0.56,-2.31,-0.70
0.0601,0.0190,0.0922,-0.9848,0.56,-2.24,-0.63
0.0625,0.0176,0.0917,-0.9848,0.56,-2.24,-0.63
0.0649,0.0190,0.0908,-0.9853,0.56,-2.24,-0.63
0.0673,0.0205,0.0898,-0.9858,0.56,-2.24,-0.63
0.0697,0.0190,0.0893,-0.9867,0.49,-2.10,-0.56
0.0721,0.0185,0.0908,-0.9867,0.56,-2.10,-0.70
0.0745,0.0195,0.0917,-0.9853,0.49,-2.24,-0.77
0.0769,0.0190,0.0927,-0.9848,0.56,-2.31,-0.70
0.0793,0.0185,0.0922,-0.9853,0.56,-2.24,-0.63
0.0817,0.0176,0.0922,-0.9858,0.49,-2.31,-0.77
0.0841,0.0185,0.0917,-0.9858,0.49,-2.17,-0.63
0.0865,0.0190,0.0917,-0.9853,0.56,-2.24,-0.70
0.0889,0.0181,0.0913,-0.9838,0.56,-2.17,-0.70
0.0913,0.0171,0.0903,-0.9853,0.49,-2.17,-0.63
0.0938,0.0171,0.0922,-0.9848,0.63,-2.17,-0.70
0.0962,0.0181,0.0932,-0.9848,0.63,-2.31,-0.63
0.0986,0.0190,0.0913,-0.9858,0.63,-2.17,-0.56
0.1010,0.0190,0.0917,-0.9848,0.56,-2.17,-0.56
0.1034,0.0190,0.0927,-0.9858,0.49,-2.17,-0.70
0.1058,0.0195,0.0908,-0.9853,0.56,-2.17,-0.70
0.1082,0.0190,0.0913,-0.9843,0.56,-2.24,-0.63
0.1106,0.0171,0.0922,-0.9853,0.56,-2.24,-0.56
0.1130,0.0171,0.0922,-0.9853,0.56,-2.24,-0.56
0.1154,0.0181,0.0922,-0.9862,0.49,-2.24,-0.63
0.1178,0.0200,0.0913,-0.9882,0.56,-2.24,-0.63
0.1202,0.0210,0.0908,-0.9872,0.63,-2.10,-0.63
0.1226,0.0190,0.0922,-0.9853,0.63,-2.17,-0.70
0.1250,0.0200,0.0922,-0.9838,0.49,-2.24,-0.70
0.1274,0.0205,0.0922,-0.9838,0.42,-2.17,-0.70
0.1298,0.0195,0.0913,-0.9848,0.56,-2.03,-0.63
0.1322,0.0171,0.0913,-0.9882,0.56,-2.17,-0.63
0.1346,0.0181,0.0917,-0.9872,0.56,-2.45,-0.56
0.1370,0.0210,0.0922,-0.9872,0.56,-2.17,-0.56
0.1394,0.0200,0.0952,-0.9867,0.63,-2.10,-0.70
0.1418,0.0205,0.0947,-0.9833,0.56,-2.31,-0.63
0.1442,0.0210,0.0893,-0.9828,0.49,-2.03,-0.70
0.1466,0.0190,0.0888,-0.9848,0.63,-2.03,-0.70
0.1490,0.0205,0.0917,-0.9823,0.77,-2.31,-0.77
0.1514,0.0210,0.0932,-0.9809,0.70,-2.03,-0.56
0.1538,0.0200,0.0922,-0.9853,0.70,-2.10,-0.56
0.1563,0.0239,0.0874,-0.9858,0.56,-2.31,-0.63
0.1587,0.0244,0.0908,-0.9736,1.33,-1.40,-0.56
0.1611,0.0127,0.0981,-0.9682,0.84,-1.40,-0.63
0.1635,0.0190,0.0942,-0.9794,0.42,-3.15,-0.63
0.1659,0.0303,0.0932,-0.9941,1.05,-1.33,-0.63
0.1683,0.0156,0.0976,-1.0028,0.91,-1.26,-0.63
0.1707,0.0156,0.0956,-0.9950,0.49,-3.08,-0.70
0.1731,0.0293,0.0903,-0.9770,0.77,-2.31,-0.77
0.1755,0.0307,0.0908,-0.9672,1.19,-1.12,-0.70
0.1779,0.0376,0.0908,-0.9809,0.84,-2.17,-0.84
0.1803,0.0761,0.0874,-0.9902,1.05,-2.94,-1.12
0.1827,0.1357,0.0883,-0.9565,2.10,-0.49,-1.40
0.1851,0.1825,0.0752,-0.8311,2.87,4.06,-2.03
0.1875,0.1762,0.0542,-0.6427,6.09,12.81,-2.73
0.1899,0.1044,0.0576,-0.5632,9.03,17.71,-3.71
0.1923,0.0537,0.0722,-0.7086,10.50,14.28,-5.18
0.1947,0.0439,0.0834,-1.0146,11.76,13.37,-5.88
0.1971,-0.0015,0.0981,-1.2776,11.76,12.95,-5.81
0.1995,-0.0444,0.1025,-1.3278,10.99,5.81,-5.81
0.2019,-0.0249,0.0859,-1.1463,10.29,-0.21,-5.95
0.2043,0.0054,0.0708,-0.9184,9.73,-0.98,-6.16
0.2067,0.0083,0.0586,-0.8633,8.33,-2.59,-6.37
0.2091,0.0181,0.0566,-0.9828,8.33,-5.39,-6.44
0.2115,0.0278,0.0698,-1.1790,6.58,-4.20,-5.81
0.2139,0.0093,0.0737,-1.2649,3.50,-4.34,-5.04
0.2163,0.0137,0.0712,-1.1624,2.10,-7.07,-4.76
0.2188,0.0420,0.0683,-0.9555,0.63,-5.81,-4.41
0.2212,0.0459,0.0625,-0.8272,-0.28,-2.52,-4.48
0.2236,0.0434,0.0503,-0.8677,-0.56,-2.10,-4.27
0.2260,0.0625,0.0527,-0.9970,1.19,-1.19,-4.27
0.2284,0.0747,0.0590,-1.1146,-0.14,0.98,-3.71
0.2308,0.0795,0.0512,-1.0756,0.35,1.68,-3.29
0.2332,0.0825,0.0468,-0.9179,2.52,4.27,-3.22
0.2356,0.0825,0.0410,-0.7798,2.80,4.20,-3.50
0.2380,0.0932,0.0386,-0.7886,4.97,6.65,-3.99
0.2404,0.0869,0.0478,-0.9399,7.49,8.68,-4.34
0.2428,0.0947,0.0512,-1.0848,7.42,6.51,-4.55
0.2452,0.1332,0.0283,-1.0956,7.91,7.70,-4.34
0.2476,0.1479,0.0171,-0.9867,10.64,9.59,-4.76
0.2500,0.1508,0.0210,-0.8857,10.15,6.51,-5.39
0.2524,0.1820,0.0137,-0.9384,8.68,3.43,-6.30
0.2548,0.2118,0.0078,-1.1370,7.84,2.59,-6.44
0.2572,0.2264,0.0063,-1.3108,5.95,-1.82,-6.65
0.2596,0.2586,-0.0151,-1.3640,0.00,-7.77,-6.58
0.2620,0.3113,-0.0722,-1.2761,-5.74,-12.95,-6.16
0.2644,0.3518,-0.1254,-1.1507,-9.73,-16.45,-5.95
0.2668,0.3865,-0.1796,-1.0931,-15.12,-22.26,-5.81
0.2692,0.4372,-0.2416,-1.1653,-20.51,-27.58,-5.53
0.2716,0.4412,-0.2884,-1.3396,-25.90,-30.94,-4.41
0.2740,0.4675,-0.3314,-1.4425,-32.62,-43.26,-3.15
0.2764,0.5285,-0.3621,-1.4303,-39.97,-48.09,-1.26
0.2788,0.5261,-0.3875,-1.3415,-47.46,-54.11,0.84
0.2813,0.5544,-0.4236,-1.2781,-54.04,-64.12,2.31
0.2837,0.5983,-0.4436,-1.3303,-61.74,-71.05,4.62
0.2861,0.5915,-0.4207,-1.4640,-69.23,-78.05,6.72
0.2885,0.5851,-0.3870,-1.4947,-75.53,-84.77,8.75
0.2909,0.6027,-0.3958,-1.3581,-81.41,-89.39,10.29
0.2933,0.5754,-0.3592,-1.2171,-87.08,-93.52,11.97
0.2957,0.5597,-0.3148,-1.1888,-95.76,-103.74,12.39
0.2981,0.6227,-0.2816,-1.1878,-95.20,-104.16,12.88
0.3005,0.5627,-0.1537,-1.2210,-97.02,-99.33,12.67
0.3029,0.5388,-0.0581,-1.1834,-106.40,-114.31,10.71
