# throw_id=6,class=forehand,name=,samples=1648,sample_rate_hz=416.0,dropped=0,peak_accel_g=20.0426,peak_gyro_dps=2441.48
time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
0.0000,-0.1401,0.8823,-0.6398,44.10,-22.33,46.06
0.0024,-0.1444,0.8896,-0.6403,44.45,-23.10,46.76
0.0048,-0.1493,0.8940,-0.6398,44.73,-23.80,47.46
0.0072,-0.1503,0.8979,-0.6412,45.22,-24.43,48.16
0.0096,-0.1503,0.9038,-0.6471,45.71,-24.85,48.86
0.0120,-0.1488,0.9106,-0.6539,46.34,-25.34,49.35
0.0144,-0.1479,0.9135,-0.6583,46.90,-25.69,50.05
0.0168,-0.1493,0.9165,-0.6539,47.67,-26.32,50.68
0.0192,-0.1508,0.9204,-0.6510,48.30,-26.81,51.31
0.0216,-0.1547,0.9204,-0.6490,49.07,-27.37,52.15
0.0240,-0.1586,0.9233,-0.6525,49.91,-28.14,52.78
0.0264,-0.1635,0.9277,-0.6544,50.61,-28.77,53.48
0.0288,-0.1659,0.9360,-0.6568,51.38,-29.26,54.39
0.0313,-0.1732,0.9536,-0.6573,52.29,-29.33,55.51
0.0337,-0.1854,0.9716,-0.6388,52.71,-30.66,56.63
0.0361,-0.1840,0.9819,-0.6251,52.92,-31.99,57.82
0.0385,-0.1825,0.9975,-0.6188,53.97,-32.13,59.29
0.0409,-0.1918,1.0214,-0.6154,54.74,-32.55,60.90
0.0433,-0.2030,1.0375,-0.6124,54.95,-33.81,62.65
0.0457,-0.2074,1.0443,-0.6095,55.16,-35.00,64.68
0.0481,-0.2108,1.0546,-0.6105,56.14,-35.07,66.92
0.0505,-0.2191,1.0687,-0.6056,56.70,-35.84,69.37
0.0529,-0.2211,1.0819,-0.6154,57.05,-37.31,71.68
0.0553,-0.2245,1.0921,-0.6324,57.75,-37.45,74.48
0.0577,-0.2303,1.1053,-0.6407,58.38,-37.73,77.21
0.0601,-0.2294,1.1219,-0.6500,58.66,-38.36,80.22
0.0625,-0.2250,1.1361,-0.6456,59.01,-38.64,83.16
0.0649,-0.2225,1.1483,-0.6412,59.29,-38.22,86.31
0.0673,-0.2264,1.1585,-0.6471,59.50,-38.22,89.46
0.0697,-0.2279,1.1644,-0.6583,59.43,-38.15,92.61
0.0721,-0.2230,1.1707,-0.6754,59.50,-37.87,95.90
0.0745,-0.2206,1.1829,-0.6915,59.57,-37.31,99.33
0.0769,-0.2191,1.1961,-0.6925,59.01,-36.89,102.90
0.0793,-0.2172,1.2034,-0.6822,58.31,-36.40,106.40
0.0817,-0.2162,1.2054,-0.6764,57.75,-35.49,109.90
0.0841,-0.2142,1.2112,-0.6808,57.19,-34.72,113.40
0.0865,-0.2157,1.2195,-0.6969,56.07,-33.46,116.90
0.0889,-0.2186,1.2254,-0.7125,54.74,-32.69,120.26
0.0913,-0.2186,1.2298,-0.7218,53.34,-31.92,123.55
0.0938,-0.2225,1.2332,-0.7169,51.52,-30.73,126.84
0.0962,-0.2279,1.2317,-0.7120,49.63,-29.75,129.92
0.0986,-0.2323,1.2312,-0.7115,47.67,-28.91,133.14
0.1010,-0.2372,1.2307,-0.7188,45.71,-28.00,136.08
0.1034,-0.2445,1.2263,-0.7359,43.40,-26.81,139.09
0.1058,-0.2538,1.2210,-0.7530,41.30,-26.04,141.96
0.1082,-0.2591,1.2127,-0.7642,39.06,-25.13,144.90
0.1106,-0.2640,1.2039,-0.7671,36.89,-23.87,147.70
0.1130,-0.2723,1.1980,-0.7657,34.65,-22.61,150.43
0.1154,-0.2796,1.1941,-0.7623,32.76,-21.42,153.09
0.1178,-0.2830,1.1922,-0.7632,30.73,-19.95,155.75
0.1202,-0.2899,1.1907,-0.7715,28.70,-18.34,158.13
0.1226,-0.2982,1.1883,-0.7813,26.88,-17.08,160.51
0.1250,-0.3050,1.1854,-0.7857,25.06,-15.47,162.89
0.1274,-0.3167,1.1800,-0.7828,23.24,-13.79,165.27
0.1298,-0.3318,1.1702,-0.7759,21.70,-12.32,167.65
0.1322,-0.3465,1.1610,-0.7676,20.16,-10.85,169.96
0.1346,-0.3616,1.1507,-0.7676,18.76,-9.31,172.13
0.1370,-0.3748,1.1385,-0.7769,17.43,-7.84,174.51
0.1394,-0.3865,1.1258,-0.7876,16.24,-6.37,176.82
0.1418,-0.3977,1.1122,-0.7930,15.26,-5.11,178.99
0.1442,-0.4060,1.0995,-0.7896,14.21,-3.85,181.16
0.1466,-0.4143,1.0863,-0.7823,13.30,-2.38,183.19
0.1490,-0.4250,1.0756,-0.7769,12.39,-1.05,185.22
