# throw_id=92,class=backhand,name=,samples=1472,sample_rate_hz=416.0,dropped=0,peak_accel_g=16.1136,peak_gyro_dps=2322.43
time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
0.0000,0.4992,0.1967,-1.0726,16.03,103.11,-154.77
0.0024,0.5056,0.1928,-1.0960,15.47,105.21,-155.33
0.0048,0.4978,0.1923,-1.1136,14.84,106.05,-156.03
0.0072,0.4953,0.1937,-1.1180,14.21,106.19,-156.80
0.0096,0.4978,0.1937,-1.1170,13.65,107.31,-157.57
0.0120,0.4968,0.1918,-1.1082,13.02,107.59,-158.41
0.0144,0.4987,0.1854,-1.1034,12.67,107.59,-159.32
0.0168,0.5026,0.1850,-1.1102,12.53,107.24,-160.23
0.0192,0.5109,0.1893,-1.1126,11.83,106.82,-161.14
0.0216,0.5192,0.1923,-1.1082,11.20,106.61,-162.19
0.0240,0.5300,0.1937,-1.1043,10.99,105.00,-163.31
0.0264,0.5514,0.1976,-1.0965,10.36,103.39,-164.43
0.0288,0.5680,0.2001,-1.0931,9.31,102.41,-165.41
0.0313,0.5749,0.2015,-1.0980,8.61,101.08,-166.46
0.0337,0.5841,0.2064,-1.0995,8.33,98.91,-167.51
0.0361,0.5924,0.2094,-1.1009,7.77,97.51,-168.49
0.0385,0.5915,0.2118,-1.1053,7.28,95.83,-169.54
0.0409,0.5924,0.2113,-1.1107,6.58,93.31,-170.66
0.0433,0.5973,0.2079,-1.1209,6.37,91.63,-171.57
0.0457,0.6017,0.2113,-1.1273,6.09,89.95,-172.55
0.0481,0.6056,0.2137,-1.1292,5.67,88.34,-173.67
0.0505,0.6056,0.2118,-1.1414,5.53,86.94,-174.72
0.0529,0.6105,0.2137,-1.1575,5.32,85.40,-175.98
0.0553,0.6188,0.2152,-1.1692,4.69,84.56,-177.10
0.0577,0.6246,0.2147,-1.1756,4.06,83.44,-178.22
0.0601,0.6373,0.2142,-1.1751,3.50,82.46,-179.20
0.0625,0.6486,0.2172,-1.1790,3.50,82.53,-180.39
0.0649,0.6500,0.2225,-1.1873,3.22,82.25,-181.58
0.0673,0.6461,0.2240,-1.2117,3.71,82.25,-182.84
0.0697,0.6486,0.2333,-1.2478,4.97,81.27,-183.82
0.0721,0.6661,0.2318,-1.2283,1.89,82.04,-184.38
0.0745,0.6642,0.2123,-1.2039,1.68,84.56,-185.29
0.0769,0.6486,0.2147,-1.2034,4.34,83.58,-186.13
0.0793,0.6578,0.2420,-1.2015,5.46,83.72,-187.25
0.0817,0.6583,0.2469,-1.2522,3.78,86.17,-188.23
0.0841,0.6539,0.2338,-1.3069,4.13,85.05,-189.14
0.0865,0.6666,0.2406,-1.3108,5.88,85.26,-189.98
0.0889,0.6700,0.2528,-1.2776,5.67,85.96,-190.82
0.0913,0.6715,0.2523,-1.2390,5.88,85.89,-191.66
0.0938,0.6778,0.2523,-1.2151,7.42,85.89,-192.50
0.0962,0.6808,0.2625,-1.2166,8.96,85.96,-193.34
0.0986,0.6793,0.2699,-1.2424,9.52,86.24,-194.11
0.1010,0.6788,0.2689,-1.2673,10.29,85.19,-195.02
0.1034,0.6808,0.2689,-1.2708,11.76,84.42,-195.79
0.1058,0.6847,0.2718,-1.2454,12.53,83.72,-196.56
0.1082,0.6915,0.2699,-1.2034,13.44,82.60,-197.40
0.1106,0.7008,0.2655,-1.1727,14.56,81.41,-198.38
0.1130,0.7081,0.2669,-1.1634,15.75,80.64,-199.22
0.1154,0.7076,0.2713,-1.1746,16.52,79.80,-200.27
0.1178,0.7120,0.2728,-1.1976,17.15,78.19,-201.18
0.1202,0.7247,0.2733,-1.2141,18.13,76.58,-202.23
0.1226,0.7325,0.2782,-1.2088,18.83,75.18,-203.14
0.1250,0.7369,0.2850,-1.1946,19.32,73.92,-203.98
0.1274,0.7437,0.2913,-1.1844,20.02,72.87,-204.82
0.1298,0.7530,0.2991,-1.1805,20.65,71.82,-205.66
0.1322,0.7593,0.3065,-1.1985,21.49,71.26,-206.36
0.1346,0.7627,0.3118,-1.2317,22.26,70.63,-206.99
0.1370,0.7720,0.3148,-1.2722,23.10,70.00,-207.76
0.1394,0.7808,0.3187,-1.3059,23.94,69.51,-208.39
0.1418,0.7832,0.3260,-1.3200,24.64,69.02,-209.02
0.1442,0.7876,0.3299,-1.3278,25.27,68.95,-209.72
0.1466,0.7935,0.3274,-1.3405,25.97,68.67,-210.49
0.1490,0.7954,0.3245,-1.3679,27.02,68.60,-211.40
0.1514,0.7950,0.3235,-1.4098,27.93,68.32,-212.10
0.1538,0.7998,0.3201,-1.4562,28.84,67.55,-212.87
0.1563,0.8062,0.3157,-1.4967,30.24,67.13,-213.64
0.1587,0.8091,0.3157,-1.5187,31.78,66.15,-214.41
0.1611,0.8096,0.3177,-1.5299,33.25,65.38,-215.46
0.1635,0.8106,0.3162,-1.5382,34.51,64.12,-216.65
0.1659,0.8164,0.3138,-1.5533,35.91,62.65,-217.84
0.1683,0.8252,0.3157,-1.5826,37.59,61.04,-219.03
0.1707,0.8350,0.3162,-1.6167,39.06,59.29,-220.22
0.1731,0.8379,0.3157,-1.6524,40.39,57.61,-221.41
0.1755,0.8311,0.3177,-1.6870,42.07,55.09,-222.32
0.1779,0.8281,0.3240,-1.7124,43.89,52.22,-223.23
0.1803,0.8272,0.3318,-1.7251,45.71,49.49,-224.07
0.1827,0.8247,0.3387,-1.7329,47.81,46.48,-224.98
0.1851,0.8203,0.3475,-1.7456,50.26,43.19,-226.03
0.1875,0.8164,0.3558,-1.7710,53.06,39.76,-226.94
0.1899,0.8169,0.3640,-1.8051,56.00,36.05,-227.71
0.1923,0.8218,0.3743,-1.8407,59.08,31.92,-228.48
0.1947,0.8276,0.3865,-1.8764,62.37,27.93,-229.11
0.1971,0.8340,0.3958,-1.9066,66.01,23.66,-229.67
0.1995,0.8413,0.4021,-1.9271,70.07,18.97,-230.16
0.2019,0.8447,0.4114,-1.9471,73.99,14.21,-230.72
0.2043,0.8481,0.4207,-1.9749,77.77,9.45,-231.07
0.2067,0.8535,0.4255,-2.0047,81.69,4.20,-231.42
0.2091,0.8564,0.4285,-2.0296,85.75,-1.05,-231.70
0.2115,0.8628,0.4338,-2.0457,89.46,-6.58,-231.91
0.2139,0.8769,0.4363,-2.0569,92.96,-11.76,-231.84
0.2163,0.8911,0.4353,-2.0691,96.67,-17.01,-231.77
0.2188,0.9023,0.4363,-2.0803,100.38,-22.19,-231.70
0.2212,0.9130,0.4387,-2.0935,103.81,-27.44,-231.42
0.2236,0.9252,0.4363,-2.1082,107.10,-32.55,-231.00
0.2260,0.9399,0.4338,-2.1208,110.46,-37.52,-230.51
0.2284,0.9540,0.4324,-2.1287,113.68,-42.21,-229.74
0.2308,0.9682,0.4280,-2.1350,116.69,-46.90,-228.90
0.2332,0.9848,0.4182,-2.1448,119.42,-51.66,-227.92
0.2356,1.0024,0.4070,-2.1550,121.94,-56.35,-226.87
0.2380,1.0170,0.3948,-2.1638,124.39,-61.04,-225.75
0.2404,1.0326,0.3758,-2.1677,126.56,-66.22,-224.56
0.2428,1.0507,0.3489,-2.1560,128.59,-71.05,-223.30
0.2452,1.0697,0.3211,-2.1379,130.76,-76.09,-222.11
0.2476,1.0941,0.2977,-2.1228,132.93,-82.11,-220.78
0.2500,1.1268,0.2718,-2.1082,135.17,-87.85,-219.38
0.2524,1.1570,0.2450,-2.0925,136.78,-93.03,-217.98
0.2548,1.1810,0.2191,-2.0784,138.04,-98.98,-216.58
0.2572,1.2058,0.1850,-2.0594,139.16,-104.93,-215.32
0.2596,1.2346,0.1479,-2.0306,139.72,-110.67,-214.06
0.2620,1.2610,0.1074,-1.9979,139.37,-115.99,-212.80
0.2644,1.2790,0.0620,-1.9671,139.30,-121.24,-211.54
0.2668,1.2893,0.0215,-1.9442,139.23,-126.14,-210.21
0.2692,1.2961,-0.0122,-1.9300,138.95,-130.90,-208.74
0.2716,1.3059,-0.0444,-1.9232,138.39,-135.38,-207.27
0.2740,1.3161,-0.0688,-1.9164,138.32,-139.79,-205.73
0.2764,1.3278,-0.0874,-1.9091,137.55,-143.71,-204.19
0.2788,1.3440,-0.1118,-1.9017,136.64,-147.28,-202.65
0.2813,1.3630,-0.1342,-1.8812,135.52,-150.50,-200.83
0.2837,1.3825,-0.1591,-1.8588,134.19,-153.09,-199.15
0.2861,1.3986,-0.1845,-1.8500,133.21,-154.91,-197.40
0.2885,1.4098,-0.2069,-1.8490,131.81,-156.38,-195.44
0.2909,1.4191,-0.2347,-1.8520,130.27,-157.08,-193.34
0.2933,1.4211,-0.2601,-1.8476,128.94,-157.36,-191.10
0.2957,1.4176,-0.2801,-1.8315,127.61,-157.78,-189.00
0.2981,1.4225,-0.3079,-1.8095,125.86,-158.06,-186.69
0.3005,1.4303,-0.3362,-1.7729,124.46,-157.50,-184.10
0.3029,1.4333,-0.3592,-1.7192,122.92,-156.73,-181.44
0.3053,1.4362,-0.3816,-1.6597,121.52,-156.31,-178.92
0.3077,1.4430,-0.4006,-1.6065,120.12,-155.75,-176.12
0.3101,1.4503,-0.4211,-1.5587,118.79,-155.26,-173.25
0.3125,1.4586,-0.4421,-1.5187,117.88,-155.19,-170.31
0.3149,1.4655,-0.4592,-1.4752,116.83,-155.40,-167.09
0.3173,1.4738,-0.4734,-1.4123,116.06,-156.31,-164.01
0.3197,1.4811,-0.4943,-1.3352,115.22,-157.22,-160.72
0.3221,1.4825,-0.5231,-1.2620,114.80,-158.90,-157.50
0.3245,1.4806,-0.5505,-1.1966,114.59,-160.86,-154.21
0.3269,1.4703,-0.5778,-1.1351,114.31,-163.10,-151.06
0.3293,1.4581,-0.6061,-1.0799,113.68,-165.97,-147.84
0.3317,1.4513,-0.6339,-1.0228,113.12,-169.82,-144.83
0.3341,1.4440,-0.6583,-0.9662,112.49,-173.11,-141.54
0.3365,1.4337,-0.6808,-0.9155,111.51,-177.03,-138.53
0.3389,1.4289,-0.7047,-0.8647,110.32,-181.09,-135.45
0.3413,1.4254,-0.7271,-0.8120,108.78,-184.59,-132.44
0.3438,1.4191,-0.7496,-0.7666,106.96,-188.02,-129.57
0.3462,1.4118,-0.7681,-0.7183,105.14,-191.66,-126.70
0.3486,1.4079,-0.7881,-0.6647,102.83,-194.88,-123.90
0.3510,1.4001,-0.8140,-0.6178,101.08,-197.26,-121.03
0.3534,1.3888,-0.8369,-0.5739,99.40,-200.06,-118.16
0.3558,1.3810,-0.8564,-0.5348,97.65,-202.16,-115.29
0.3582,1.3703,-0.8750,-0.5041,95.48,-203.84,-112.21
0.3606,1.3615,-0.8930,-0.4778,93.66,-204.96,-109.27
0.3630,1.3527,-0.9013,-0.4563,92.05,-205.73,-106.40
0.3654,1.3381,-0.8960,-0.4377,89.95,-206.36,-103.74
0.3678,1.3166,-0.8969,-0.4211,87.50,-206.01,-101.50
0.3702,1.3020,-0.9238,-0.3972,85.26,-205.17,-99.33
