# throw_id=8,class=forehand,name=,samples=1746,sample_rate_hz=416.0,dropped=0,peak_accel_g=26.6960,peak_gyro_dps=2745.79
time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
0.0000,-0.6334,-0.1269,-0.8037,3.22,8.26,44.10
0.0024,-0.6349,-0.1220,-0.8003,3.71,8.47,44.45
0.0048,-0.6359,-0.1171,-0.8008,4.06,8.61,44.66
0.0072,-0.6368,-0.1113,-0.8037,4.55,8.75,44.94
0.0096,-0.6383,-0.1035,-0.8067,4.83,8.75,45.15
0.0120,-0.6403,-0.0986,-0.8081,5.18,8.75,45.36
0.0144,-0.6412,-0.0927,-0.8091,5.53,8.75,45.50
0.0168,-0.6412,-0.0883,-0.8096,5.88,8.96,45.64
0.0192,-0.6417,-0.0878,-0.8106,6.23,9.03,45.92
0.0216,-0.6432,-0.0869,-0.8115,6.44,9.03,46.13
0.0240,-0.6446,-0.0854,-0.8111,6.79,9.31,46.48
0.0264,-0.6446,-0.0834,-0.8130,7.07,9.45,46.62
0.0288,-0.6456,-0.0795,-0.8159,7.35,9.66,46.76
0.0313,-0.6486,-0.0766,-0.8194,7.49,9.94,46.90
0.0337,-0.6525,-0.0742,-0.8262,7.77,9.94,47.04
0.0361,-0.6559,-0.0727,-0.8301,7.91,10.22,46.97
0.0385,-0.6593,-0.0722,-0.8257,8.05,10.64,47.04
0.0409,-0.6608,-0.0761,-0.8198,8.05,10.85,47.11
0.0433,-0.6588,-0.0810,-0.8189,8.33,11.06,47.11
0.0457,-0.6568,-0.0815,-0.8233,8.54,11.27,47.18
0.0481,-0.6568,-0.0781,-0.8306,8.61,11.55,47.25
0.0505,-0.6568,-0.0737,-0.8379,8.61,11.90,47.25
0.0529,-0.6578,-0.0669,-0.8423,8.75,11.97,47.25
0.0553,-0.6568,-0.0586,-0.8408,8.61,12.04,47.25
0.0577,-0.6588,-0.0527,-0.8355,8.40,12.25,47.11
0.0601,-0.6656,-0.0473,-0.8340,8.05,12.53,47.04
0.0625,-0.6690,-0.0439,-0.8374,7.84,12.39,46.76
0.0649,-0.6730,-0.0420,-0.8457,7.49,12.88,46.48
0.0673,-0.6783,-0.0371,-0.8594,7.21,12.74,46.27
0.0697,-0.6808,-0.0346,-0.8638,7.00,12.60,45.99
0.0721,-0.6812,-0.0351,-0.8608,6.86,12.46,45.78
0.0745,-0.6808,-0.0332,-0.8550,6.51,12.39,45.57
0.0769,-0.6793,-0.0307,-0.8486,6.44,12.67,45.57
0.0793,-0.6808,-0.0273,-0.8477,6.23,12.60,45.43
0.0817,-0.6866,-0.0244,-0.8481,5.88,12.46,45.36
0.0841,-0.6939,-0.0244,-0.8506,5.67,12.18,45.22
0.0865,-0.6998,-0.0239,-0.8550,5.39,11.97,45.01
0.0889,-0.7071,-0.0239,-0.8599,5.18,11.83,44.87
0.0913,-0.7164,-0.0244,-0.8618,5.04,11.41,44.66
0.0938,-0.7227,-0.0249,-0.8642,5.04,11.06,44.31
0.0962,-0.7271,-0.0268,-0.8706,5.04,10.71,44.03
0.0986,-0.7335,-0.0298,-0.8760,5.32,10.36,43.68
0.1010,-0.7403,-0.0288,-0.8784,5.32,9.87,43.47
0.1034,-0.7437,-0.0278,-0.8794,5.53,9.31,43.12
0.1058,-0.7447,-0.0254,-0.8789,5.81,8.82,42.91
0.1082,-0.7437,-0.0200,-0.8779,6.23,8.33,42.70
0.1106,-0.7452,-0.0161,-0.8779,6.44,7.98,42.35
0.1130,-0.7501,-0.0142,-0.8799,6.51,7.70,42.00
0.1154,-0.7535,-0.0161,-0.8818,7.07,7.42,41.44
0.1178,-0.7579,-0.0156,-0.8779,7.42,7.35,41.02
0.1202,-0.7681,-0.0142,-0.8745,7.56,7.49,40.46
0.1226,-0.7813,-0.0205,-0.8784,8.33,7.07,39.83
0.1250,-0.7886,-0.0361,-0.8886,9.03,6.79,39.20
0.1274,-0.7857,-0.0317,-0.8843,9.87,6.58,38.71
0.1298,-0.7930,-0.0239,-0.8813,10.08,7.21,38.22
0.1322,-0.8052,-0.0259,-0.8911,11.83,6.58,37.59
0.1346,-0.8018,-0.0195,-0.8906,12.74,6.02,36.96
0.1370,-0.7989,-0.0146,-0.8926,13.30,6.65,36.68
0.1394,-0.8052,-0.0122,-0.8891,14.35,7.00,36.40
0.1418,-0.8150,-0.0054,-0.8891,16.03,7.28,36.33
0.1442,-0.8325,0.0210,-0.8950,17.01,7.91,36.40
0.1466,-0.8584,0.0200,-0.8721,17.08,7.91,36.47
0.1490,-0.8511,-0.0039,-0.8525,18.48,5.18,36.12
0.1514,-0.8242,-0.0068,-0.8735,20.16,9.03,36.19
0.1538,-0.8511,-0.0054,-0.9189,21.21,12.81,36.26
0.1563,-0.8764,0.0010,-0.9492,22.05,8.82,36.12
0.1587,-0.8472,0.0000,-0.9345,22.68,8.19,36.12
0.1611,-0.8350,-0.0044,-0.9072,24.01,12.18,36.40
0.1635,-0.8535,-0.0010,-0.8926,24.71,12.18,36.47
0.1659,-0.8472,-0.0005,-0.8994,25.20,10.57,36.40
0.1683,-0.8301,0.0039,-0.9248,25.83,12.95,36.68
0.1707,-0.8384,0.0146,-0.9511,26.18,14.98,36.96
0.1731,-0.8433,0.0181,-0.9623,25.76,13.79,37.03
0.1755,-0.8257,0.0098,-0.9526,25.48,14.21,37.24
0.1779,-0.8218,0.0039,-0.9443,25.62,17.29,37.38
0.1803,-0.8398,0.0102,-0.9457,25.62,18.27,37.38
0.1827,-0.8472,0.0151,-0.9599,24.71,17.29,37.31
0.1851,-0.8398,0.0229,-0.9804,24.22,18.48,37.38
0.1875,-0.8706,0.0864,-0.9848,24.99,21.49,38.50
0.1899,-0.9262,0.1157,-0.9740,22.33,21.00,39.83
0.1923,-0.9252,0.0722,-0.9374,20.23,17.08,40.95
0.1947,-0.8940,0.0522,-0.9257,20.58,18.27,42.21
0.1971,-0.8989,0.0644,-0.9658,20.30,21.35,43.75
0.1995,-0.9340,0.0927,-1.0180,18.13,22.40,45.15
0.2019,-0.9872,0.1850,-1.0536,17.57,22.12,47.53
0.2043,-1.0697,0.2757,-0.9926,15.40,23.38,51.10
0.2067,-1.1107,0.2835,-0.8330,10.29,14.98,54.39
0.2091,-1.0746,0.2220,-0.7984,6.37,12.81,58.03
0.2115,-1.0946,0.1996,-0.8882,9.52,17.22,63.00
0.2139,-1.1483,0.2499,-0.9584,5.39,12.81,67.55
0.2163,-1.1644,0.2572,-1.0326,0.21,10.50,72.17
0.2188,-1.1566,0.2484,-0.9975,-1.26,7.35,77.00
0.2212,-1.1541,0.2591,-0.8852,-3.43,8.33,81.69
0.2236,-1.1902,0.2499,-0.8364,-7.91,6.37,86.31
0.2260,-1.1888,0.2225,-0.8906,-8.96,1.82,90.65
0.2284,-1.1834,0.2245,-1.0082,-10.22,3.99,95.83
0.2308,-1.2107,0.2362,-1.0995,-14.42,1.96,100.80
0.2332,-1.2078,0.2274,-1.0980,-18.27,-0.98,105.91
0.2356,-1.1936,0.2235,-1.0033,-19.60,-1.12,110.67
0.2380,-1.1873,0.2259,-0.9101,-22.75,-0.70,115.22
0.2404,-1.1844,0.2186,-0.9101,-25.69,-0.84,119.42
0.2428,-1.1761,0.2191,-1.0043,-27.65,-0.98,123.48
0.2452,-1.1707,0.2338,-1.1151,-30.03,0.70,127.75
0.2476,-1.1771,0.2391,-1.1722,-33.95,1.33,131.88
0.2500,-1.1678,0.2289,-1.1385,-36.89,0.84,135.66
0.2524,-1.1512,0.2206,-1.0458,-39.13,2.87,139.09
0.2548,-1.1502,0.2176,-0.9858,-41.86,5.25,142.24
0.2572,-1.1507,0.2172,-1.0082,-44.45,6.58,144.97
0.2596,-1.1458,0.2206,-1.0848,-46.97,8.47,147.70
0.2620,-1.1488,0.2225,-1.1546,-50.05,11.34,150.36
0.2644,-1.1610,0.2133,-1.1702,-53.20,12.88,152.67
0.2668,-1.1649,0.1981,-1.1268,-55.65,13.93,154.63
0.2692,-1.1634,0.1835,-1.0721,-57.61,16.10,156.45
0.2716,-1.1688,0.1713,-1.0590,-59.50,18.27,157.99
0.2740,-1.1707,0.1625,-1.0912,-61.39,19.46,159.46
0.2764,-1.1639,0.1581,-1.1317,-63.56,21.14,161.00
0.2788,-1.1590,0.1571,-1.1458,-65.80,23.10,162.40
0.2813,-1.1580,0.1508,-1.1200,-67.90,24.78,163.66
0.2837,-1.1522,0.1440,-1.0770,-69.51,25.83,164.64
0.2861,-1.1483,0.1410,-1.0565,-70.91,27.72,165.48
0.2885,-1.1527,0.1386,-1.0697,-72.31,29.12,166.11
0.2909,-1.1590,0.1362,-1.0990,-73.85,29.96,166.60
0.2933,-1.1624,0.1298,-1.1097,-75.74,30.73,167.02
0.2957,-1.1634,0.1200,-1.0878,-77.28,31.43,167.51
0.2981,-1.1619,0.1098,-1.0492,-78.54,31.71,167.86
0.3005,-1.1624,0.1010,-1.0194,-79.66,31.99,168.28
0.3029,-1.1678,0.0927,-1.0189,-80.64,32.06,168.49
0.3053,-1.1688,0.0888,-1.0394,-81.48,31.99,168.91
0.3077,-1.1658,0.0917,-1.0536,-82.46,31.64,169.40
0.3101,-1.1663,0.0932,-1.0443,-83.65,31.15,169.96
0.3125,-1.1707,0.0932,-1.0131,-84.63,30.52,170.45
0.3149,-1.1771,0.0952,-0.9784,-85.26,29.68,170.80
0.3173,-1.1839,0.0947,-0.9594,-86.10,29.05,171.08
0.3197,-1.1946,0.0898,-0.9638,-86.73,28.28,171.50
0.3221,-1.2083,0.0815,-0.9823,-87.08,27.09,171.92
0.3245,-1.2234,0.0693,-0.9882,-87.57,25.90,172.55
0.3269,-1.2351,0.0522,-0.9740,-87.85,24.64,173.32
0.3293,-1.2410,0.0332,-0.9516,-87.50,23.03,174.23
0.3317,-1.2468,0.0185,-0.9350,-87.15,21.77,175.21
0.3341,-1.2576,0.0063,-0.9345,-86.59,20.65,176.33
0.3365,-1.2683,-0.0029,-0.9467,-86.10,18.83,177.52
0.3389,-1.2703,-0.0049,-0.9594,-85.61,17.15,178.71
0.3413,-1.2678,-0.0034,-0.9614,-85.19,15.75,179.97
0.3438,-1.2664,-0.0010,-0.9584,-84.56,14.21,181.16
0.3462,-1.2629,0.0015,-0.9560,-84.21,12.67,182.21
0.3486,-1.2576,0.0010,-0.9599,-83.93,11.27,183.40
0.3510,-1.2532,-0.0068,-0.9677,-83.65,10.01,184.59
0.3534,-1.2493,-0.0151,-0.9716,-83.65,8.75,185.92
0.3558,-1.2420,-0.0161,-0.9750,-83.93,7.56,187.25
0.3582,-1.2302,-0.0117,-0.9814,-84.14,6.44,188.51
0.3606,-1.2176,-0.0049,-0.9936,-84.49,5.53,189.91
0.3630,-1.2049,0.0005,-1.0092,-85.26,4.69,191.38
0.3654,-1.1932,0.0044,-1.0233,-86.31,3.99,192.71
0.3678,-1.1834,0.0078,-1.0302,-87.43,3.71,194.11
0.3702,-1.1751,0.0073,-1.0238,-88.90,3.57,195.51
0.3726,-1.1658,0.0039,-1.0170,-90.44,3.85,196.98
0.3750,-1.1600,0.0034,-1.0224,-92.05,3.99,198.45
0.3774,-1.1570,0.0029,-1.0429,-93.94,4.06,199.85
0.3798,-1.1473,0.0010,-1.0692,-95.76,4.13,201.32
0.3822,-1.1361,-0.0029,-1.0868,-97.72,4.20,203.14
0.3846,-1.1312,-0.0083,-1.0912,-99.96,4.41,205.17
0.3870,-1.1283,-0.0166,-1.0795,-102.48,4.06,207.13
0.3894,-1.1248,-0.0293,-1.0619,-104.93,4.34,209.16
0.3918,-1.1239,-0.0390,-1.0536,-107.52,4.48,211.12
0.3942,-1.1253,-0.0454,-1.0638,-110.39,4.41,213.22
0.3966,-1.1287,-0.0527,-1.0882,-113.54,4.27,215.11
0.3990,-1.1322,-0.0630,-1.1092,-116.76,4.06,217.21
0.4014,-1.1346,-0.0708,-1.1136,-120.12,3.50,219.10
0.4038,-1.1366,-0.0766,-1.1073,-123.69,2.66,220.99
0.4063,-1.1361,-0.0830,-1.0995,-126.98,1.61,222.95
0.4087,-1.1297,-0.0893,-1.0960,-130.20,0.77,224.98
0.4111,-1.1263,-0.0932,-1.1014,-133.84,-0.14,227.43
0.4135,-1.1229,-0.0903,-1.1087,-137.48,-1.40,229.81
0.4159,-1.1185,-0.0844,-1.1082,-141.12,-2.38,232.33
0.4183,-1.1209,-0.0786,-1.0990,-145.04,-3.15,234.71
0.4207,-1.1283,-0.0717,-1.0878,-148.82,-3.92,237.30
0.4231,-1.1414,-0.0673,-1.0814,-152.53,-4.90,239.89
0.4255,-1.1580,-0.0659,-1.0785,-156.52,-6.02,242.41
0.4279,-1.1785,-0.0683,-1.0804,-160.44,-6.93,245.07
0.4303,-1.2015,-0.0756,-1.0834,-163.94,-8.54,247.80
0.4327,-1.2195,-0.0874,-1.0814,-167.37,-10.01,250.81
0.4351,-1.2346,-0.0947,-1.0790,-170.87,-11.41,254.03
0.4375,-1.2483,-0.0947,-1.0790,-173.81,-13.16,257.60
0.4399,-1.2620,-0.0898,-1.0731,-176.82,-14.63,261.31
0.4423,-1.2766,-0.0839,-1.0682,-179.90,-16.03,265.09
0.4447,-1.2927,-0.0781,-1.0629,-182.91,-17.57,269.22
0.4471,-1.3117,-0.0708,-1.0521,-185.92,-18.76,273.14
0.4495,-1.3357,-0.0669,-1.0463,-188.86,-19.67,277.27
0.4519,-1.3649,-0.0688,-1.0443,-191.59,-20.72,281.54
0.4543,-1.3971,-0.0761,-1.0433,-194.25,-21.49,285.60
0.4567,-1.4318,-0.0859,-1.0458,-196.63,-22.26,289.80
0.4591,-1.4616,-0.0927,-1.0502,-198.66,-23.24,294.00
0.4615,-1.4933,-0.1005,-1.0551,-200.34,-23.80,298.34
0.4639,-1.5348,-0.1147,-1.0653,-201.88,-24.29,302.89
0.4663,-1.5787,-0.1230,-1.0648,-203.14,-25.13,307.44
